date,bar_time_gmt,bar_close,bar_high,bar_low,atr_d1,prev_high,prev_low,w1_close,w1_ema,trend_dir,threshold,allow_long,allow_short,signal,skip_reason,entry_price,sl,tp
2021-01-04,2021-01-04 01:00:00,1913.1,1914.93,1907.72,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-04,2021-01-04 02:00:00,1913.41,1913.64,1909.9,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-04,2021-01-04 03:00:00,1916.61,1918.71,1912.16,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-04,2021-01-04 04:00:00,1921.79,1921.89,1915.49,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-04,2021-01-04 05:00:00,1923.19,1925.26,1920.82,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-04,2021-01-04 06:00:00,1922.67,1923.71,1920.24,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-04,2021-01-04 07:00:00,1921.66,1922.99,1918.93,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-04,2021-01-04 08:00:00,1922.99,1925.6,1921.47,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-04,2021-01-04 09:00:00,1924.8,1925.54,1922.47,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-04,2021-01-04 10:00:00,1932.07,1935.16,1924.59,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,LONG,,1932.07,1891.7,2012.81
2021-01-04,2021-01-04 11:00:00,1932.21,1933.94,1930.51,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,TRADE_ALREADY_TAKEN,,,
2021-01-04,2021-01-04 12:00:00,1933.48,1934.5,1927.88,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,TRADE_ALREADY_TAKEN,,,
2021-01-04,2021-01-04 13:00:00,1933.46,1936.52,1932.37,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,TRADE_ALREADY_TAKEN,,,
2021-01-04,2021-01-04 14:00:00,1931.97,1934.89,1930.05,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,TRADE_ALREADY_TAKEN,,,
2021-01-04,2021-01-04 15:00:00,1939.77,1942.01,1929.78,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,TRADE_ALREADY_TAKEN,,,
2021-01-04,2021-01-04 16:00:00,1941.34,1943.69,1936.66,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,TRADE_ALREADY_TAKEN,,,
2021-01-04,2021-01-04 17:00:00,1942.82,1944.43,1929.39,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,TRADE_ALREADY_TAKEN,,,
2021-01-04,2021-01-04 18:00:00,1940.01,1943.56,1937.27,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,TRADE_ALREADY_TAKEN,,,
2021-01-04,2021-01-04 19:00:00,1937.08,1941.62,1932.68,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,TRADE_ALREADY_TAKEN,,,
2021-01-04,2021-01-04 20:00:00,1943.67,1943.71,1936.27,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,TRADE_ALREADY_TAKEN,,,
2021-01-04,2021-01-04 21:00:00,1942.5,1943.72,1939.24,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,TRADE_ALREADY_TAKEN,,,
2021-01-04,2021-01-04 22:00:00,1943.65,1944.1,1940.89,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,TRADE_ALREADY_TAKEN,,,
2021-01-04,2021-01-04 23:00:00,1943.23,1943.97,1941.75,26.913,1900.38,1885.41,1893.68,1858.995,LONG,26.913,YES,NO,NONE,TRADE_ALREADY_TAKEN,,,
2021-01-05,2021-01-05 01:00:00,1941.82,1945.58,1940.51,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 02:00:00,1938.53,1941.72,1937.81,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 03:00:00,1937.44,1939.67,1934.31,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 04:00:00,1939.43,1940.09,1936.76,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 05:00:00,1941.16,1944.03,1939.24,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 06:00:00,1939.7,1941.96,1936.7,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 07:00:00,1938.48,1940.86,1937.73,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 08:00:00,1940.69,1942.33,1937.0,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 09:00:00,1939.7,1943.95,1939.11,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 10:00:00,1942.4,1943.63,1939.47,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 11:00:00,1945.61,1948.27,1941.73,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 12:00:00,1946.88,1947.61,1943.52,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 13:00:00,1949.9,1950.31,1946.27,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 14:00:00,1949.09,1950.53,1945.51,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 15:00:00,1949.4,1951.9,1946.23,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 16:00:00,1945.65,1952.53,1941.52,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 17:00:00,1943.46,1948.93,1939.04,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 18:00:00,1950.58,1951.51,1942.79,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 19:00:00,1950.09,1951.78,1947.69,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 20:00:00,1951.22,1952.21,1949.02,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 21:00:00,1951.46,1953.09,1949.95,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-05,2021-01-05 22:00:00,1949.39,1952.18,1948.11,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,PAST_EOD,,,
2021-01-05,2021-01-05 23:00:00,1950.03,1950.83,1947.7,26.332,1944.43,1907.72,1893.68,1858.995,LONG,26.332,YES,NO,NONE,PAST_EOD,,,
2021-01-06,2021-01-06 01:00:00,1950.26,1953.18,1948.57,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 02:00:00,1952.14,1953.28,1948.83,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 03:00:00,1947.99,1955.34,1946.69,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 04:00:00,1944.03,1949.94,1942.2,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 05:00:00,1942.18,1948.4,1942.11,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 06:00:00,1944.65,1948.57,1941.41,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 07:00:00,1943.85,1946.85,1943.07,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 08:00:00,1945.02,1946.44,1943.22,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 09:00:00,1947.91,1949.4,1943.33,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 10:00:00,1952.83,1956.54,1946.17,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 11:00:00,1957.75,1957.92,1952.76,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 12:00:00,1956.63,1959.29,1954.33,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 13:00:00,1945.55,1957.83,1945.55,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 14:00:00,1934.02,1948.58,1925.3,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 15:00:00,1932.93,1943.6,1930.74,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 16:00:00,1932.41,1938.12,1927.38,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 17:00:00,1909.83,1933.79,1904.15,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 18:00:00,1908.04,1910.01,1900.83,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
2021-01-06,2021-01-06 19:00:00,1907.5,1908.14,1902.61,28.627,1953.09,1934.31,1893.68,1858.995,LONG,28.627,YES,NO,NONE,NO_BREAKOUT,,,
