bar_time_gmt,date,py_signal,mql_signal,py_skip,mql_skip,py_trend,mql_trend,divergences
2023-01-03 23:00:00,2023-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.058 vs MQL=24.045 | prev_high: PY=1826.040 vs MQL=1849.990 | prev_low: PY=1813.390 vs MQL=1823.520 | w1_ema: PY=1760.240 vs MQL=1766.057 | threshold: PY=23.058 vs MQL=24.045
2023-01-04 01:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1765.890 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 02:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1766.051 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 03:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1766.473 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 04:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1766.578 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 05:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1766.568 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 06:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1766.634 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 07:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1766.625 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 08:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1766.739 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 09:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1767.503 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 10:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1767.631 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 11:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1767.674 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 12:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1767.546 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 13:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1767.646 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 14:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1767.159 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 15:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1767.636 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 16:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1767.399 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 17:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1767.469 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 18:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1767.523 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 19:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1766.929 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 20:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1766.923 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 21:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1767.075 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 22:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=24.045 | w1_ema: PY=1760.240 vs MQL=1767.285 | threshold: PY=23.478 vs MQL=24.045
2023-01-04 23:00:00,2023-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=23.478 vs MQL=22.994 | prev_high: PY=1849.990 vs MQL=1865.120 | prev_low: PY=1823.520 vs MQL=1836.180 | w1_ema: PY=1760.240 vs MQL=1767.222 | threshold: PY=23.478 vs MQL=22.994
2023-01-05 01:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1767.251 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 02:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1767.269 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 03:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1767.548 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 04:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1767.399 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 05:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1767.140 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 06:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1767.046 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 07:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1767.091 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 08:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1766.944 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 09:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1766.840 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 10:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1766.622 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 11:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1766.780 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 12:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1766.819 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 13:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1766.617 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 14:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1766.548 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 15:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1765.763 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 16:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1765.749 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 17:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1765.176 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 18:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1765.464 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 19:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1765.702 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 20:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1765.856 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 21:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1765.728 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 22:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=22.994 | w1_ema: PY=1760.240 vs MQL=1765.637 | threshold: PY=24.224 vs MQL=22.994
2023-01-05 23:00:00,2023-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.224 vs MQL=24.089 | prev_high: PY=1865.120 vs MQL=1859.030 | prev_low: PY=1836.180 vs MQL=1825.110 | w1_ema: PY=1760.240 vs MQL=1765.579 | threshold: PY=24.224 vs MQL=24.089
2023-01-06 01:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1765.611 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 02:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1765.731 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 03:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1765.814 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 04:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1766.021 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 05:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1766.100 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 06:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1766.007 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 07:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1765.937 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 08:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1766.068 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 09:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1766.031 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 10:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1765.928 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 11:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1765.818 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 12:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1765.897 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 13:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1765.904 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 14:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1765.887 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 15:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1767.024 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 16:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1766.422 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 17:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1767.803 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 18:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1767.883 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 19:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1767.807 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 20:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1768.276 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 21:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1768.291 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 22:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.089 | w1_ema: PY=1760.240 vs MQL=1768.140 | threshold: PY=25.248 vs MQL=24.089
2023-01-06 23:00:00,2023-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.248 vs MQL=24.354 | prev_high: PY=1859.030 vs MQL=1869.870 | prev_low: PY=1825.110 vs MQL=1831.310 | w1_close: PY=1823.550 vs MQL=1866.030 | w1_ema: PY=1760.240 vs MQL=1775.458 | threshold: PY=25.248 vs MQL=24.354
2023-01-09 01:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1775.599 | threshold: PY=24.555 vs MQL=24.354
2023-01-09 02:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1775.527 | threshold: PY=24.555 vs MQL=24.354
2023-01-09 03:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1775.956 | threshold: PY=24.555 vs MQL=24.354
2023-01-09 04:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1776.311 | threshold: PY=24.555 vs MQL=24.354
2023-01-09 05:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1776.161 | threshold: PY=24.555 vs MQL=24.354
2023-01-09 06:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1776.140 | threshold: PY=24.555 vs MQL=24.354
2023-01-09 07:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1776.216 | threshold: PY=24.555 vs MQL=24.354
2023-01-09 08:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1776.225 | threshold: PY=24.555 vs MQL=24.354
2023-01-09 09:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1776.007 | threshold: PY=24.555 vs MQL=24.354
2023-01-09 10:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1775.914 | threshold: PY=24.555 vs MQL=24.354
2023-01-09 11:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1775.895 | threshold: PY=24.555 vs MQL=24.354
2023-01-09 12:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1775.746 | threshold: PY=24.555 vs MQL=24.354
2023-01-09 13:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1775.853 | threshold: PY=24.555 vs MQL=24.354
2023-01-09 14:00:00,2023-01-09,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.555 vs MQL=24.354 | w1_ema: PY=1768.077 vs MQL=1775.998 | threshold: PY=24.555 vs MQL=24.354
