bar_time_gmt,date,py_signal,mql_signal,py_skip,mql_skip,py_trend,mql_trend,divergences
2024-01-02 11:00:00,2024-01-02,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.971 vs MQL=24.213 | w1_ema: PY=1973.139 vs MQL=1980.844 | threshold: PY=24.971 vs MQL=24.213
2024-01-02 12:00:00,2024-01-02,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.971 vs MQL=24.213 | w1_ema: PY=1973.139 vs MQL=1980.758 | threshold: PY=24.971 vs MQL=24.213
2024-01-02 13:00:00,2024-01-02,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.971 vs MQL=24.213 | w1_ema: PY=1973.139 vs MQL=1980.250 | threshold: PY=24.971 vs MQL=24.213
2024-01-02 14:00:00,2024-01-02,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.971 vs MQL=24.213 | w1_ema: PY=1973.139 vs MQL=1980.159 | threshold: PY=24.971 vs MQL=24.213
2024-01-02 15:00:00,2024-01-02,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.971 vs MQL=24.213 | w1_ema: PY=1973.139 vs MQL=1980.047 | threshold: PY=24.971 vs MQL=24.213
2024-01-02 16:00:00,2024-01-02,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.971 vs MQL=24.213 | w1_ema: PY=1973.139 vs MQL=1980.336 | threshold: PY=24.971 vs MQL=24.213
2024-01-02 17:00:00,2024-01-02,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.971 vs MQL=24.213 | w1_ema: PY=1973.139 vs MQL=1979.524 | threshold: PY=24.971 vs MQL=24.213
2024-01-02 18:00:00,2024-01-02,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.971 vs MQL=24.213 | w1_ema: PY=1973.139 vs MQL=1980.022 | threshold: PY=24.971 vs MQL=24.213
2024-01-02 19:00:00,2024-01-02,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.971 vs MQL=24.213 | w1_ema: PY=1973.139 vs MQL=1979.771 | threshold: PY=24.971 vs MQL=24.213
2024-01-02 20:00:00,2024-01-02,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.971 vs MQL=24.213 | w1_ema: PY=1973.139 vs MQL=1979.665 | threshold: PY=24.971 vs MQL=24.213
2024-01-02 21:00:00,2024-01-02,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.971 vs MQL=24.213 | w1_ema: PY=1973.139 vs MQL=1979.639 | threshold: PY=24.971 vs MQL=24.213
2024-01-02 22:00:00,2024-01-02,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.971 vs MQL=24.213 | w1_ema: PY=1973.139 vs MQL=1979.437 | threshold: PY=24.971 vs MQL=24.213
2024-01-02 23:00:00,2024-01-02,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.971 vs MQL=23.587 | prev_high: PY=2074.870 vs MQL=2078.990 | prev_low: PY=2058.070 vs MQL=2055.820 | w1_ema: PY=1973.139 vs MQL=1979.512 | threshold: PY=24.971 vs MQL=23.587
2024-01-03 01:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1979.540 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 02:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1979.578 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 03:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1979.752 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 04:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1979.921 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 05:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1979.948 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 06:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1979.925 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 07:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1979.874 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 08:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1979.893 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 09:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1979.782 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 10:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1979.578 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 11:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1979.338 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 12:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1979.194 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 13:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1978.662 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 14:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1978.515 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 15:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1978.167 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 16:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1977.914 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 17:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1977.543 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 18:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1977.527 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 19:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1977.591 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 20:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1977.783 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 21:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1977.842 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 22:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=23.587 | w1_ema: PY=1973.139 vs MQL=1978.155 | threshold: PY=25.727 vs MQL=23.587
2024-01-03 23:00:00,2024-01-03,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=25.727 vs MQL=24.736 | prev_high: PY=2078.990 vs MQL=2066.050 | prev_low: PY=2055.820 vs MQL=2030.490 | w1_ema: PY=1973.139 vs MQL=1978.232 | threshold: PY=25.727 vs MQL=24.736
2024-01-04 01:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.309 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 02:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.250 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 03:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.252 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 04:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.433 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 05:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.435 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 06:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.324 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 07:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.360 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 08:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.622 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 09:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.661 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 10:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.583 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 11:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.676 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 12:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.674 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 13:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.475 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 14:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.535 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 15:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.099 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 16:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.035 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 17:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.471 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 18:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.441 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 19:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.332 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 20:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.324 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 21:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.410 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 22:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=24.736 | w1_ema: PY=1973.139 vs MQL=1978.312 | threshold: PY=24.957 vs MQL=24.736
2024-01-04 23:00:00,2024-01-04,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=24.957 vs MQL=21.890 | prev_high: PY=2066.050 vs MQL=2051.040 | prev_low: PY=2030.490 vs MQL=2036.100 | w1_ema: PY=1973.139 vs MQL=1978.375 | threshold: PY=24.957 vs MQL=21.890
2024-01-05 01:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.404 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 02:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.411 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 03:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.544 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 04:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.535 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 05:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.487 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 06:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.432 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 07:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.421 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 08:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.278 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 09:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.332 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 10:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.271 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 11:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.018 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 12:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.084 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 13:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.033 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 14:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.116 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 15:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.095 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 16:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.608 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 17:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1979.195 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 18:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.474 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 19:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.244 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 20:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.701 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 21:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.515 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 22:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=21.890 | w1_ema: PY=1973.139 vs MQL=1978.354 | threshold: PY=26.012 vs MQL=21.890
2024-01-05 23:00:00,2024-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.012 vs MQL=23.046 | prev_high: PY=2051.040 vs MQL=2064.070 | prev_low: PY=2036.100 vs MQL=2024.340 | w1_close: PY=2063.030 vs MQL=2045.300 | w1_ema: PY=1973.139 vs MQL=1983.386 | threshold: PY=26.012 vs MQL=23.046
2024-01-08 01:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1983.357 | threshold: PY=26.292 vs MQL=23.046
2024-01-08 02:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1983.483 | threshold: PY=26.292 vs MQL=23.046
2024-01-08 03:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1983.317 | threshold: PY=26.292 vs MQL=23.046
2024-01-08 04:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1983.134 | threshold: PY=26.292 vs MQL=23.046
2024-01-08 05:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1982.749 | threshold: PY=26.292 vs MQL=23.046
2024-01-08 06:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1982.726 | threshold: PY=26.292 vs MQL=23.046
2024-01-08 07:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1982.353 | threshold: PY=26.292 vs MQL=23.046
2024-01-08 08:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1982.521 | threshold: PY=26.292 vs MQL=23.046
2024-01-08 09:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1982.411 | threshold: PY=26.292 vs MQL=23.046
2024-01-08 10:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1982.173 | threshold: PY=26.292 vs MQL=23.046
2024-01-08 11:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1982.225 | threshold: PY=26.292 vs MQL=23.046
2024-01-08 12:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1982.120 | threshold: PY=26.292 vs MQL=23.046
2024-01-08 13:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1981.559 | threshold: PY=26.292 vs MQL=23.046
2024-01-08 14:00:00,2024-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.292 vs MQL=23.046 | w1_ema: PY=1978.485 vs MQL=1981.894 | threshold: PY=26.292 vs MQL=23.046
