date,bar_time_gmt,bar_close,bar_high,bar_low,atr_d1,prev_high,prev_low,w1_close,w1_ema,trend_dir,threshold,allow_long,allow_short,signal,skip_reason,entry_price,sl,tp
2023.01.03,2023.01.03 01:00:00,1829.44,1830.72,1823.52,23.571,1826.04,1813.39,1823.55,1765.367,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 02:00:00,1830.66,1832.18,1828.83,23.571,1826.04,1813.39,1823.55,1765.457,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 03:00:00,1828.53,1832.55,1826.83,23.571,1826.04,1813.39,1823.55,1765.301,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 04:00:00,1838.41,1839.90,1828.34,23.571,1826.04,1813.39,1823.55,1766.032,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 05:00:00,1841.24,1843.14,1838.41,23.571,1826.04,1813.39,1823.55,1766.241,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 06:00:00,1840.41,1842.16,1840.33,23.571,1826.04,1813.39,1823.55,1766.181,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 07:00:00,1840.39,1841.15,1837.99,23.571,1826.04,1813.39,1823.55,1766.177,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 08:00:00,1841.95,1844.26,1840.01,23.571,1826.04,1813.39,1823.55,1766.293,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 09:00:00,1847.56,1849.99,1841.10,23.571,1826.04,1813.39,1823.55,1766.711,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 10:00:00,1836.13,1848.03,1834.56,23.571,1826.04,1813.39,1823.55,1765.863,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 11:00:00,1838.87,1841.93,1834.82,23.571,1826.04,1813.39,1823.55,1766.060,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 12:00:00,1834.50,1839.40,1833.72,23.571,1826.04,1813.39,1823.55,1765.742,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 13:00:00,1833.19,1834.85,1830.85,23.571,1826.04,1813.39,1823.55,1765.645,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 14:00:00,1834.63,1836.41,1831.74,23.571,1826.04,1813.39,1823.55,1765.768,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 15:00:00,1838.90,1841.02,1834.18,23.571,1826.04,1813.39,1823.55,1766.068,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 16:00:00,1844.97,1849.86,1836.71,23.571,1826.04,1813.39,1823.55,1766.512,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 17:00:00,1833.25,1845.48,1827.58,23.571,1826.04,1813.39,1823.55,1765.646,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
2023.01.03,2023.01.03 18:00:00,1834.33,1834.35,1828.25,23.571,1826.04,1813.39,1823.55,1765.729,LONG,23.571,YES,NO,NONE,NO_BREAKOUT,,,
