date,bar_time_gmt,bar_close,bar_high,bar_low,atr_d1,prev_high,prev_low,w1_close,w1_ema,trend_dir,threshold,allow_long,allow_short,signal,skip_reason,entry_price,sl,tp
2023-01-03,2023-01-03 01:00:00,1829.44,1830.72,1823.52,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 02:00:00,1830.66,1832.18,1828.83,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 03:00:00,1828.53,1832.55,1826.83,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 04:00:00,1838.41,1839.9,1828.34,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 05:00:00,1841.24,1843.14,1838.41,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 06:00:00,1840.41,1842.16,1840.33,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 07:00:00,1840.39,1841.15,1837.99,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 08:00:00,1841.95,1844.26,1840.01,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 09:00:00,1847.56,1849.99,1841.1,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 10:00:00,1836.13,1848.03,1834.56,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 11:00:00,1838.87,1841.93,1834.82,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 12:00:00,1834.5,1839.4,1833.72,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 13:00:00,1833.19,1834.85,1830.85,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 14:00:00,1834.63,1836.41,1831.74,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 15:00:00,1838.9,1841.02,1834.18,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 16:00:00,1844.97,1849.86,1836.71,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 17:00:00,1833.25,1845.48,1827.58,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 18:00:00,1834.33,1834.35,1828.25,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 19:00:00,1839.34,1839.34,1834.04,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 20:00:00,1838.85,1840.21,1837.44,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 21:00:00,1839.07,1839.22,1836.53,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-03,2023-01-03 22:00:00,1838.12,1839.57,1836.64,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,PAST_EOD,,,
2023-01-03,2023-01-03 23:00:00,1839.47,1839.9,1837.76,23.058,1826.04,1813.39,1823.55,1760.158,LONG,23.058,YES,NO,NONE,PAST_EOD,,,
2023-01-04,2023-01-04 01:00:00,1836.51,1839.23,1836.5,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 02:00:00,1838.67,1839.23,1836.18,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 03:00:00,1844.38,1844.56,1838.22,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 04:00:00,1845.79,1846.12,1843.42,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 05:00:00,1845.65,1847.18,1845.11,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 06:00:00,1846.58,1846.8,1845.48,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 07:00:00,1846.4,1847.1,1844.7,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 08:00:00,1847.96,1849.06,1845.85,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 09:00:00,1858.29,1858.61,1847.5,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 10:00:00,1860.0,1865.12,1857.03,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 11:00:00,1860.56,1862.34,1858.9,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 12:00:00,1858.89,1861.56,1857.67,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 13:00:00,1860.19,1862.84,1857.87,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 14:00:00,1853.64,1860.45,1853.12,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 15:00:00,1860.11,1862.74,1852.8,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 16:00:00,1857.06,1860.88,1855.36,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 17:00:00,1857.81,1858.47,1849.08,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 18:00:00,1858.58,1860.4,1856.08,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 19:00:00,1850.53,1860.06,1850.18,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 20:00:00,1850.64,1854.02,1849.82,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 21:00:00,1852.5,1852.63,1847.12,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-04,2023-01-04 22:00:00,1855.33,1855.74,1851.4,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,PAST_EOD,,,
2023-01-04,2023-01-04 23:00:00,1854.68,1857.15,1853.58,23.478,1849.99,1823.52,1823.55,1760.158,LONG,23.478,YES,NO,NONE,PAST_EOD,,,
2023-01-05,2023-01-05 01:00:00,1854.88,1856.99,1854.04,24.224,1865.12,1836.18,1823.55,1760.158,LONG,24.224,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-05,2023-01-05 02:00:00,1855.12,1856.32,1853.92,24.224,1865.12,1836.18,1823.55,1760.158,LONG,24.224,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-05,2023-01-05 03:00:00,1858.88,1859.03,1854.98,24.224,1865.12,1836.18,1823.55,1760.158,LONG,24.224,YES,NO,NONE,NO_BREAKOUT,,,
2023-01-05,2023-01-05 04:00:00,1856.87,1858.89,1853.47,24.224,1865.12,1836.18,1823.55,1760.158,LONG,24.224,YES,NO,NONE,NO_BREAKOUT,,,
