bar_time_gmt,date,py_signal,mql_signal,py_skip,mql_skip,py_trend,mql_trend,divergences
2021-01-05 11:00:00,2021-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.332 vs MQL=25.772 | w1_ema: PY=1857.421 vs MQL=1865.411 | threshold: PY=26.332 vs MQL=25.772
2021-01-05 12:00:00,2021-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.332 vs MQL=25.772 | w1_ema: PY=1857.421 vs MQL=1865.505 | threshold: PY=26.332 vs MQL=25.772
2021-01-05 13:00:00,2021-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.332 vs MQL=25.772 | w1_ema: PY=1857.421 vs MQL=1865.725 | threshold: PY=26.332 vs MQL=25.772
2021-01-05 14:00:00,2021-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.332 vs MQL=25.772 | w1_ema: PY=1857.421 vs MQL=1865.667 | threshold: PY=26.332 vs MQL=25.772
2021-01-05 15:00:00,2021-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.332 vs MQL=25.772 | w1_ema: PY=1857.421 vs MQL=1865.694 | threshold: PY=26.332 vs MQL=25.772
2021-01-05 16:00:00,2021-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.332 vs MQL=25.772 | w1_ema: PY=1857.421 vs MQL=1865.279 | threshold: PY=26.332 vs MQL=25.772
2021-01-05 17:00:00,2021-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.332 vs MQL=25.772 | w1_ema: PY=1857.421 vs MQL=1865.251 | threshold: PY=26.332 vs MQL=25.772
2021-01-05 18:00:00,2021-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.332 vs MQL=25.772 | w1_ema: PY=1857.421 vs MQL=1865.785 | threshold: PY=26.332 vs MQL=25.772
2021-01-05 19:00:00,2021-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.332 vs MQL=25.772 | w1_ema: PY=1857.421 vs MQL=1865.745 | threshold: PY=26.332 vs MQL=25.772
2021-01-05 20:00:00,2021-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.332 vs MQL=25.772 | w1_ema: PY=1857.421 vs MQL=1865.826 | threshold: PY=26.332 vs MQL=25.772
2021-01-05 21:00:00,2021-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.332 vs MQL=25.772 | w1_ema: PY=1857.421 vs MQL=1865.833 | threshold: PY=26.332 vs MQL=25.772
2021-01-05 22:00:00,2021-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.332 vs MQL=25.772 | w1_ema: PY=1857.421 vs MQL=1865.698 | threshold: PY=26.332 vs MQL=25.772
2021-01-05 23:00:00,2021-01-05,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=26.332 vs MQL=25.573 | prev_high: PY=1944.430 vs MQL=1953.090 | prev_low: PY=1907.720 vs MQL=1934.310 | w1_ema: PY=1857.421 vs MQL=1865.728 | threshold: PY=26.332 vs MQL=25.573
2021-01-06 01:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1865.763 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 02:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1865.890 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 03:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1865.604 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 04:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1865.297 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 05:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1865.153 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 06:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1865.339 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 07:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1865.280 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 08:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1865.366 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 09:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1865.581 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 10:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1865.945 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 11:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1866.308 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 12:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1866.227 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 13:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1865.388 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 14:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1864.548 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 15:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1864.470 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 16:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1864.432 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 17:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1862.764 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 18:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1862.628 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 19:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1862.585 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 20:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1862.871 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 21:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1863.395 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 22:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=25.573 | w1_ema: PY=1857.421 vs MQL=1863.390 | threshold: PY=28.627 vs MQL=25.573
2021-01-06 23:00:00,2021-01-06,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.627 vs MQL=27.616 | prev_high: PY=1953.090 vs MQL=1959.290 | prev_low: PY=1934.310 vs MQL=1900.830 | w1_ema: PY=1857.421 vs MQL=1863.583 | threshold: PY=28.627 vs MQL=27.616
2021-01-07 01:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.814 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 02:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.444 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 03:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.373 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 04:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.229 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 05:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.364 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 06:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.350 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 07:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.574 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 08:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.994 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 09:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.562 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 10:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.364 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 11:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.204 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 12:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1862.919 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 13:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.398 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 14:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.351 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 15:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.024 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 16:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1862.705 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 17:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.045 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 18:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.008 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 19:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1862.862 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 20:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.185 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 21:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.294 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 22:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.616 | w1_ema: PY=1857.421 vs MQL=1863.030 | threshold: PY=28.073 vs MQL=27.616
2021-01-07 23:00:00,2021-01-07,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=28.073 vs MQL=27.602 | prev_high: PY=1959.290 vs MQL=1927.640 | prev_low: PY=1900.830 vs MQL=1906.770 | w1_ema: PY=1857.421 vs MQL=1863.231 | threshold: PY=28.073 vs MQL=27.602
2021-01-08 01:00:00,2021-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=32.440 vs MQL=27.602 | w1_ema: PY=1857.421 vs MQL=1863.264 | threshold: PY=32.440 vs MQL=27.602
2021-01-08 02:00:00,2021-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=32.440 vs MQL=27.602 | w1_ema: PY=1857.421 vs MQL=1863.010 | threshold: PY=32.440 vs MQL=27.602
2021-01-08 03:00:00,2021-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=32.440 vs MQL=27.602 | w1_ema: PY=1857.421 vs MQL=1862.842 | threshold: PY=32.440 vs MQL=27.602
2021-01-08 04:00:00,2021-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=32.440 vs MQL=27.602 | w1_ema: PY=1857.421 vs MQL=1862.934 | threshold: PY=32.440 vs MQL=27.602
2021-01-08 05:00:00,2021-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=32.440 vs MQL=27.602 | w1_ema: PY=1857.421 vs MQL=1862.817 | threshold: PY=32.440 vs MQL=27.602
2021-01-08 06:00:00,2021-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=32.440 vs MQL=27.602 | w1_ema: PY=1857.421 vs MQL=1862.723 | threshold: PY=32.440 vs MQL=27.602
2021-01-08 07:00:00,2021-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=32.440 vs MQL=27.602 | w1_ema: PY=1857.421 vs MQL=1862.638 | threshold: PY=32.440 vs MQL=27.602
2021-01-08 08:00:00,2021-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=32.440 vs MQL=27.602 | w1_ema: PY=1857.421 vs MQL=1862.574 | threshold: PY=32.440 vs MQL=27.602
2021-01-08 09:00:00,2021-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=32.440 vs MQL=27.602 | w1_ema: PY=1857.421 vs MQL=1862.391 | threshold: PY=32.440 vs MQL=27.602
2021-01-08 10:00:00,2021-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=32.440 vs MQL=27.602 | w1_ema: PY=1857.421 vs MQL=1861.215 | threshold: PY=32.440 vs MQL=27.602
2021-01-08 11:00:00,2021-01-08,NONE,NONE,NO_BREAKOUT,NO_BREAKOUT,LONG,LONG,atr_d1: PY=32.440 vs MQL=27.602 | w1_ema: PY=1857.421 vs MQL=1861.420 | threshold: PY=32.440 vs MQL=27.602
