date,bar_time_gmt,bar_close,bar_high,bar_low,atr_d1,prev_high,prev_low,w1_close,w1_ema,trend_dir,threshold,allow_long,allow_short,signal,skip_reason,entry_price,sl,tp
2024-01-02,2024-01-02 01:00:00,2063.66,2066.54,2062.8,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 02:00:00,2065.45,2065.94,2062.17,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 03:00:00,2066.53,2069.97,2064.88,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 04:00:00,2067.83,2068.44,2063.89,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 05:00:00,2069.62,2070.45,2066.38,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 06:00:00,2069.62,2070.74,2068.82,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 07:00:00,2074.34,2074.95,2069.41,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 08:00:00,2074.04,2076.83,2072.85,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 09:00:00,2073.27,2076.51,2073.03,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 10:00:00,2073.31,2074.6,2071.7,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 11:00:00,2077.14,2078.99,2073.17,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 12:00:00,2075.98,2077.87,2073.35,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 13:00:00,2069.33,2076.27,2068.18,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 14:00:00,2067.91,2069.52,2064.93,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 15:00:00,2066.37,2071.18,2064.76,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 16:00:00,2070.29,2070.52,2062.04,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
2024-01-02,2024-01-02 17:00:00,2059.31,2070.79,2055.82,24.971,2074.87,2058.07,2063.03,1975.074,LONG,24.971,YES,NO,NONE,NO_BREAKOUT,,,
