date,bar_time_gmt,bar_close,bar_high,bar_low,atr_d1,prev_high,prev_low,w1_close,w1_ema,trend_dir,threshold,allow_long,allow_short,signal,skip_reason,entry_price,sl,tp
2022-01-03,2022-01-03 01:00:00,1828.49,1831.82,1828.03,19.643,1828.57,1814.2,1828.27,1800.677,LONG,19.643,YES,NO,NONE,NO_BREAKOUT,,,
2022-01-03,2022-01-03 02:00:00,1830.23,1831.0,1827.0,19.643,1828.57,1814.2,1828.27,1800.677,LONG,19.643,YES,NO,NONE,NO_BREAKOUT,,,
2022-01-03,2022-01-03 03:00:00,1828.89,1831.56,1827.6,19.643,1828.57,1814.2,1828.27,1800.677,LONG,19.643,YES,NO,NONE,NO_BREAKOUT,,,
2022-01-03,2022-01-03 04:00:00,1826.21,1828.96,1825.71,19.643,1828.57,1814.2,1828.27,1800.677,LONG,19.643,YES,NO,NONE,NO_BREAKOUT,,,
2022-01-03,2022-01-03 05:00:00,1825.62,1826.86,1824.14,19.643,1828.57,1814.2,1828.27,1800.677,LONG,19.643,YES,NO,NONE,NO_BREAKOUT,,,
2022-01-03,2022-01-03 06:00:00,1825.09,1825.89,1824.55,19.643,1828.57,1814.2,1828.27,1800.677,LONG,19.643,YES,NO,NONE,NO_BREAKOUT,,,
2022-01-03,2022-01-03 07:00:00,1825.45,1825.7,1823.72,19.643,1828.57,1814.2,1828.27,1800.677,LONG,19.643,YES,NO,NONE,NO_BREAKOUT,,,
2022-01-03,2022-01-03 08:00:00,1825.17,1825.73,1823.61,19.643,1828.57,1814.2,1828.27,1800.677,LONG,19.643,YES,NO,NONE,NO_BREAKOUT,,,
2022-01-03,2022-01-03 09:00:00,1824.27,1825.29,1820.93,19.643,1828.57,1814.2,1828.27,1800.677,LONG,19.643,YES,NO,NONE,NO_BREAKOUT,,,
2022-01-03,2022-01-03 10:00:00,1822.82,1824.38,1821.34,19.643,1828.57,1814.2,1828.27,1800.677,LONG,19.643,YES,NO,NONE,NO_BREAKOUT,,,
2022-01-03,2022-01-03 11:00:00,1826.33,1826.69,1822.41,19.643,1828.57,1814.2,1828.27,1800.677,LONG,19.643,YES,NO,NONE,NO_BREAKOUT,,,
