date,bar_time_gmt,bar_close,bar_high,bar_low,atr_d1,prev_high,prev_low,w1_close,w1_ema,trend_dir,threshold,allow_long,allow_short,signal,skip_reason,entry_price,sl,tp
2025-01-15,2025-01-15 02:00:00,2672.77,2676.17,2672.67,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 03:00:00,2669.92,2674.32,2669.9,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 04:00:00,2673.4,2675.06,2669.39,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 05:00:00,2676.11,2676.34,2672.35,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 06:00:00,2675.63,2676.71,2674.23,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 07:00:00,2679.38,2679.38,2674.46,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 08:00:00,2681.06,2683.28,2679.12,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 09:00:00,2681.32,2684.02,2680.09,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 10:00:00,2683.96,2685.28,2681.2,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 11:00:00,2685.95,2688.54,2682.91,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 12:00:00,2688.39,2689.06,2684.86,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 13:00:00,2686.91,2688.93,2685.24,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 14:00:00,2684.56,2687.55,2684.12,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 15:00:00,2693.81,2694.23,2682.15,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 16:00:00,2681.93,2696.04,2678.36,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 17:00:00,2678.5,2683.01,2676.79,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 18:00:00,2689.28,2690.04,2676.96,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 19:00:00,2692.64,2692.97,2688.54,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 20:00:00,2694.01,2695.14,2691.14,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 21:00:00,2694.11,2695.19,2692.62,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 22:00:00,2696.22,2696.51,2693.25,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-15,2025-01-15 23:00:00,2696.28,2697.55,2694.09,31.807,2678.38,2659.86,2688.96,2581.967,LONG,31.807,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 01:00:00,2694.95,2697.31,2693.69,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 02:00:00,2695.36,2698.27,2692.55,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 03:00:00,2696.16,2702.15,2694.62,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 04:00:00,2697.52,2698.15,2695.19,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 05:00:00,2697.31,2698.59,2695.8,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 06:00:00,2697.5,2698.14,2696.82,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 07:00:00,2694.6,2697.56,2693.66,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 08:00:00,2693.86,2695.39,2690.03,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 09:00:00,2698.35,2699.91,2693.18,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 10:00:00,2698.92,2703.27,2697.14,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 11:00:00,2705.22,2706.11,2697.51,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 12:00:00,2707.79,2708.57,2704.66,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 13:00:00,2706.39,2711.04,2706.15,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 14:00:00,2703.61,2707.35,2700.27,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 15:00:00,2715.24,2718.23,2701.4,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 16:00:00,2718.7,2719.34,2712.95,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 17:00:00,2716.91,2719.74,2712.61,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 18:00:00,2720.3,2722.39,2716.78,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 19:00:00,2721.78,2724.76,2719.4,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 20:00:00,2715.22,2723.29,2714.7,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 21:00:00,2715.31,2717.13,2714.78,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 22:00:00,2715.63,2717.05,2714.36,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-16,2025-01-16 23:00:00,2714.26,2715.83,2712.37,32.016,2697.55,2669.39,2688.96,2581.967,LONG,32.016,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 01:00:00,2714.69,2715.01,2712.49,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 02:00:00,2714.72,2716.15,2713.74,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
