date,bar_time_gmt,bar_close,bar_high,bar_low,atr_d1,prev_high,prev_low,w1_close,w1_ema,trend_dir,threshold,allow_long,allow_short,signal,skip_reason,entry_price,sl,tp
2024.01.02,2024.01.02 01:00:00,2063.66,2066.54,2062.80,24.213,2074.87,2058.07,2063.03,1979.847,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 02:00:00,2065.45,2065.94,2062.17,24.213,2074.87,2058.07,2063.03,1979.976,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 03:00:00,2066.53,2069.97,2064.88,24.213,2074.87,2058.07,2063.03,1980.055,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 04:00:00,2067.83,2068.44,2063.89,24.213,2074.87,2058.07,2063.03,1980.154,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 05:00:00,2069.62,2070.45,2066.38,24.213,2074.87,2058.07,2063.03,1980.289,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 06:00:00,2069.62,2070.74,2068.82,24.213,2074.87,2058.07,2063.03,1980.290,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 07:00:00,2074.34,2074.95,2069.41,24.213,2074.87,2058.07,2063.03,1980.638,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 08:00:00,2074.04,2076.83,2072.85,24.213,2074.87,2058.07,2063.03,1980.612,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 09:00:00,2073.27,2076.51,2073.03,24.213,2074.87,2058.07,2063.03,1980.557,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 10:00:00,2073.31,2074.60,2071.70,24.213,2074.87,2058.07,2063.03,1980.559,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 11:00:00,2077.14,2078.99,2073.17,24.213,2074.87,2058.07,2063.03,1980.844,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 12:00:00,2075.98,2077.87,2073.35,24.213,2074.87,2058.07,2063.03,1980.758,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 13:00:00,2069.33,2076.27,2068.18,24.213,2074.87,2058.07,2063.03,1980.250,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 14:00:00,2067.91,2069.52,2064.93,24.213,2074.87,2058.07,2063.03,1980.159,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 15:00:00,2066.37,2071.18,2064.76,24.213,2074.87,2058.07,2063.03,1980.047,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 16:00:00,2070.29,2070.52,2062.04,24.213,2074.87,2058.07,2063.03,1980.336,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 17:00:00,2059.31,2070.79,2055.82,24.213,2074.87,2058.07,2063.03,1979.524,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 18:00:00,2066.06,2067.70,2059.02,24.213,2074.87,2058.07,2063.03,1980.022,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 19:00:00,2062.63,2067.03,2061.68,24.213,2074.87,2058.07,2063.03,1979.771,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 20:00:00,2061.13,2065.02,2060.52,24.213,2074.87,2058.07,2063.03,1979.665,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 21:00:00,2060.87,2062.23,2060.31,24.213,2074.87,2058.07,2063.03,1979.639,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 22:00:00,2058.14,2061.69,2057.83,24.213,2074.87,2058.07,2063.03,1979.437,LONG,24.213,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.02,2024.01.02 23:00:00,2058.91,2059.27,2057.91,23.587,2078.99,2055.82,2063.03,1979.512,LONG,23.587,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.03,2024.01.03 01:00:00,2059.54,2060.08,2058.63,23.587,2078.99,2055.82,2063.03,1979.540,LONG,23.587,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.03,2024.01.03 02:00:00,2060.02,2062.18,2059.20,23.587,2078.99,2055.82,2063.03,1979.578,LONG,23.587,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.03,2024.01.03 03:00:00,2062.42,2062.61,2059.46,23.587,2078.99,2055.82,2063.03,1979.752,LONG,23.587,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.03,2024.01.03 04:00:00,2064.71,2065.18,2061.47,23.587,2078.99,2055.82,2063.03,1979.921,LONG,23.587,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.03,2024.01.03 05:00:00,2065.10,2065.64,2063.16,23.587,2078.99,2055.82,2063.03,1979.948,LONG,23.587,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.03,2024.01.03 06:00:00,2064.77,2065.60,2064.32,23.587,2078.99,2055.82,2063.03,1979.925,LONG,23.587,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.03,2024.01.03 07:00:00,2064.05,2066.05,2063.38,23.587,2078.99,2055.82,2063.03,1979.874,LONG,23.587,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.03,2024.01.03 08:00:00,2064.34,2065.46,2063.31,23.587,2078.99,2055.82,2063.03,1979.893,LONG,23.587,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.03,2024.01.03 09:00:00,2062.83,2064.43,2060.79,23.587,2078.99,2055.82,2063.03,1979.782,LONG,23.587,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.03,2024.01.03 10:00:00,2060.03,2064.43,2058.84,23.587,2078.99,2055.82,2063.03,1979.578,LONG,23.587,YES,NO,NONE,NO_BREAKOUT,,,
2024.01.03,2024.01.03 11:00:00,2056.80,2060.66,2054.20,23.587,2078.99,2055.82,2063.03,1979.338,LONG,23.587,YES,NO,NONE,NO_BREAKOUT,,,
