date,bar_time_gmt,bar_close,bar_high,bar_low,atr_d1,prev_high,prev_low,w1_close,w1_ema,trend_dir,threshold,allow_long,allow_short,signal,skip_reason,entry_price,sl,tp
2022.11.15,2022.11.15 10:00:00,1777.58,1783.08,1773.98,29.310,1775.09,1753.30,1770.15,1741.008,LONG,29.310,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.15,2022.11.15 11:00:00,1776.20,1779.09,1773.02,29.310,1775.09,1753.30,1770.15,1740.920,LONG,29.310,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.15,2022.11.15 12:00:00,1776.75,1777.35,1773.85,29.310,1775.09,1753.30,1770.15,1740.945,LONG,29.310,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.15,2022.11.15 13:00:00,1776.92,1777.77,1774.99,29.310,1775.09,1753.30,1770.15,1740.959,LONG,29.310,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.15,2022.11.15 14:00:00,1775.34,1777.34,1773.88,29.310,1775.09,1753.30,1770.15,1740.842,LONG,29.310,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.15,2022.11.15 15:00:00,1777.26,1786.57,1773.22,29.310,1775.09,1753.30,1770.15,1740.982,LONG,29.310,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.15,2022.11.15 16:00:00,1772.11,1779.47,1768.26,29.310,1775.09,1753.30,1770.15,1740.601,LONG,29.310,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.15,2022.11.15 17:00:00,1771.24,1774.38,1768.33,29.310,1775.09,1753.30,1770.15,1740.533,LONG,29.310,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.15,2022.11.15 18:00:00,1770.59,1775.06,1768.54,29.310,1775.09,1753.30,1770.15,1740.494,LONG,29.310,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.15,2022.11.15 19:00:00,1772.47,1773.11,1768.08,29.310,1775.09,1753.30,1770.15,1740.628,LONG,29.310,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.15,2022.11.15 20:00:00,1777.87,1785.78,1768.37,29.310,1775.09,1753.30,1770.15,1741.030,LONG,29.310,YES,NO,NONE,NO_BREAKOUT,,,
