date,reason,asian_high,asian_low,range_pips,w1_close,w1_ema,trend,london_close_07,london_close_08,london_close_09,signal_dir,entry_price
2017-01-30,signal_short,1.26,1.25576,42.4,1.25448,1.2703,short,1.25698,1.25619,1.25533,-1,1.25576
2017-01-31,no_breakout_in_window,1.25184,1.24749,43.5,1.25448,1.2703,short,1.25114,1.24916,1.24843,0,
2017-02-01,signal_short,1.25911,1.25656,25.5,1.25448,1.2703,short,1.25706,1.25619,1.25724,-1,1.25656
2017-02-02,no_breakout_in_window,1.26794,1.26484,31.0,1.25448,1.2703,short,1.2672,1.26647,1.26651,0,
2017-02-03,no_breakout_in_window,1.25323,1.251,22.3,1.25448,1.2703,short,1.25176,1.25135,1.25186,0,
2017-02-06,no_breakout_in_window,1.24982,1.24725,25.7,1.24774,1.26863,short,1.24891,1.24887,1.2473,0,
2017-02-07,signal_short,1.24864,1.24568,29.6,1.24774,1.26863,short,1.24662,1.2445,1.24294,-1,1.24568
2017-02-08,no_breakout_in_window,1.2512,1.24767,35.3,1.24774,1.26863,short,1.24996,1.24952,1.24903,0,
2017-02-09,no_breakout_in_window,1.25408,1.24962,44.6,1.24774,1.26863,short,1.25075,1.25011,1.25111,0,
2017-02-10,signal_short,1.25206,1.24883,32.3,1.24774,1.26863,short,1.24986,1.25105,1.24817,-1,1.24883
2017-02-13,no_breakout_in_window,1.24962,1.24596,36.6,1.24773,1.26708,short,1.24997,1.2506,1.25097,0,
2017-02-14,no_breakout_in_window,1.25404,1.25186,21.8,1.24773,1.26708,short,1.25443,1.25418,1.25288,0,
2017-02-15,no_breakout_in_window,1.24743,1.24447,29.6,1.24773,1.26708,short,1.24674,1.24643,1.24554,0,
2017-02-16,no_breakout_in_window,1.24721,1.24532,18.9,1.24773,1.26708,short,1.24697,1.24626,1.2484,0,
2017-02-17,no_breakout_in_window,1.25105,1.24783,32.2,1.24773,1.26708,short,1.25001,1.24951,1.2487,0,
2017-02-20,no_breakout_in_window,1.24401,1.24014,38.7,1.24017,1.26509,short,1.24214,1.24261,1.24311,0,
2017-02-21,signal_short,1.24803,1.2434,46.3,1.24017,1.26509,short,1.24464,1.24579,1.24282,-1,1.2434
2017-02-22,no_breakout_in_window,1.25076,1.24634,44.2,1.24017,1.26509,short,1.25021,1.24891,1.24871,0,
2017-02-23,no_breakout_in_window,1.24591,1.24286,30.5,1.24017,1.26509,short,1.24475,1.24379,1.24514,0,
2017-02-24,no_breakout_in_window,1.25586,1.2536,22.6,1.24017,1.26509,short,1.25532,1.25602,1.25477,0,
2017-02-27,range_too_large,1.24702,1.23908,79.4,,,,,,,0,
2017-02-28,no_breakout_in_window,1.24416,1.24209,20.7,1.24493,1.2636,short,1.24402,1.24349,1.24289,0,
2017-03-01,no_breakout_in_window,1.24041,1.23622,41.9,1.24493,1.2636,short,1.23717,1.237,1.23704,0,
2017-03-02,no_breakout_in_window,1.22999,1.22604,39.5,1.24493,1.2636,short,1.22763,1.22742,1.22845,0,
2017-03-03,no_breakout_in_window,1.22824,1.22557,26.7,1.24493,1.2636,short,1.22591,1.22667,1.22647,0,
2017-03-06,signal_short,1.23001,1.22787,21.4,1.22857,1.261,short,1.22868,1.22853,1.22711,-1,1.22787
2017-03-07,signal_short,1.22523,1.22271,25.2,1.22857,1.261,short,1.22392,1.22245,1.2223,-1,1.22271
2017-03-08,signal_short,1.22134,1.21904,23.0,1.22857,1.261,short,1.22023,1.22026,1.21814,-1,1.21904
2017-03-09,no_breakout_in_window,1.21774,1.21545,22.9,1.22857,1.261,short,1.21565,1.21603,1.21557,0,
2017-03-10,range_too_small,1.21643,1.21496,14.7,,,,,,,0,
2017-03-13,no_breakout_in_window,1.2181,1.21559,25.1,1.21527,1.25762,short,1.21834,1.22137,1.22209,0,
2017-03-14,signal_short,1.22207,1.21971,23.6,1.21527,1.25762,short,1.2204,1.21574,1.21358,-1,1.21971
2017-03-15,no_breakout_in_window,1.21646,1.21465,18.1,1.21527,1.25762,short,1.21756,1.22216,1.22291,0,
2017-03-16,no_breakout_in_window,1.22963,1.22594,36.9,1.21527,1.25762,short,1.22657,1.22805,1.22721,0,
2017-03-17,signal_short,1.23583,1.23428,15.5,1.21527,1.25762,short,1.23535,1.23644,1.23372,-1,1.23428
2017-03-20,range_too_small,1.23923,1.238,12.3,,,,,,,0,
2017-03-21,signal_short,1.2381,1.23549,26.1,1.23893,1.25623,short,1.23485,1.23708,1.23611,-1,1.23549
2017-03-22,no_breakout_in_window,1.24849,1.24635,21.4,1.23893,1.25623,short,1.24717,1.24912,1.24695,0,
2017-03-23,no_breakout_in_window,1.2487,1.24674,19.6,1.23893,1.25623,short,1.24856,1.25067,1.24766,0,
2017-03-24,signal_short,1.25198,1.24758,44.0,1.23893,1.25623,short,1.24789,1.24755,1.24835,-1,1.24758
2017-03-27,no_breakout_in_window,1.25323,1.24867,45.6,1.24595,1.25547,short,1.25263,1.25286,1.25438,0,
2017-03-28,no_breakout_in_window,1.25708,1.25525,18.3,1.24595,1.25547,short,1.25681,1.25558,1.25587,0,
2017-03-29,range_too_large,1.24612,1.23761,85.1,,,,,,,0,
2017-03-30,signal_short,1.24501,1.2429,21.1,1.24595,1.25547,short,1.24364,1.24376,1.24274,-1,1.2429
2017-03-31,no_breakout_in_window,1.25077,1.24547,53.0,1.24595,1.25547,short,1.24782,1.2475,1.24588,0,
2017-04-03,no_breakout_in_window,1.25554,1.2529,26.4,1.25342,1.25532,short,1.25422,1.25456,1.25304,0,
2017-04-04,signal_short,1.2495,1.24751,19.9,1.25342,1.25532,short,1.24733,1.24406,1.2436,-1,1.24751
2017-04-05,no_breakout_in_window,1.24484,1.24295,18.9,1.25342,1.25532,short,1.24459,1.24434,1.2437,0,
2017-04-06,no_breakout_in_window,1.25003,1.24741,26.2,1.25342,1.25532,short,1.24869,1.24844,1.24859,0,
2017-04-07,no_breakout_in_window,1.24752,1.24526,22.6,1.25342,1.25532,short,1.24685,1.24739,1.24657,0,
2017-04-10,no_breakout_in_window,1.23863,1.23654,20.9,1.23597,1.25388,short,1.23862,1.23877,1.23949,0,
2017-04-11,no_breakout_in_window,1.2432,1.24082,23.8,1.23597,1.25388,short,1.2419,1.2415,1.24153,0,
2017-04-12,range_too_small,1.24932,1.24803,12.9,,,,,,,0,
2017-04-13,no_breakout_in_window,1.25737,1.25316,42.1,1.23597,1.25388,short,1.25642,1.25631,1.25428,0,
2017-04-14,range_too_small,1.25085,1.24971,11.4,,,,,,,0,
2017-04-17,no_breakout_in_window,1.25443,1.25228,21.5,1.25162,1.25372,short,1.25352,1.25318,1.2537,0,
2017-04-18,no_breakout_in_window,1.25758,1.25497,26.1,1.25162,1.25372,short,1.25629,1.25688,1.25853,0,
2017-04-19,no_breakout_in_window,1.28598,1.28173,42.5,1.25162,1.25372,short,1.28245,1.28262,1.28257,0,
2017-04-20,no_breakout_in_window,1.2791,1.27711,19.9,1.25162,1.25372,short,1.28063,1.28074,1.28285,0,
2017-04-21,no_breakout_in_window,1.28145,1.27931,21.4,1.25162,1.25372,short,1.2795,1.28095,1.28147,0,
2017-04-24,no_breakout_in_window,1.28364,1.27793,57.1,1.27992,1.25566,long,1.27998,1.2791,1.27838,0,
2017-04-25,signal_long,1.27947,1.27745,20.2,1.27992,1.25566,long,1.27838,1.27962,1.28079,1,1.27947
2017-04-26,range_too_small,1.2843,1.28296,13.4,,,,,,,0,
2017-04-27,signal_long,1.28752,1.28383,36.9,1.27992,1.25566,long,1.2867,1.28685,1.28807,1,1.28752
2017-04-28,no_breakout_in_window,1.29143,1.28881,26.2,1.27992,1.25566,long,1.29093,1.29048,1.28939,0,
2017-05-01,no_breakout_in_window,1.29423,1.2904,38.3,1.29246,1.25838,long,1.29081,1.29069,1.29089,0,
2017-05-02,no_breakout_in_window,1.29087,1.28791,29.6,1.29246,1.25838,long,1.28923,1.29007,1.28686,0,
2017-05-03,no_breakout_in_window,1.29471,1.29294,17.7,1.29246,1.25838,long,1.29168,1.2905,1.29192,0,
2017-05-04,no_breakout_in_window,1.2877,1.28609,16.1,1.29246,1.25838,long,1.28762,1.28752,1.28488,0,
2017-05-05,signal_long,1.29263,1.28996,26.7,1.29246,1.25838,long,1.2917,1.292,1.29382,1,1.29263
2017-05-08,no_breakout_in_window,1.29879,1.29501,37.8,1.29748,1.26128,long,1.29605,1.29682,1.29829,0,
2017-05-09,no_breakout_in_window,1.29555,1.29336,21.9,1.29748,1.26128,long,1.29508,1.29518,1.29339,0,
2017-05-10,signal_long,1.29563,1.29261,30.2,1.29748,1.26128,long,1.29497,1.29579,1.29696,1,1.29563
2017-05-11,no_breakout_in_window,1.29447,1.29267,18.0,1.29748,1.26128,long,1.29374,1.29407,1.29345,0,
2017-05-12,no_breakout_in_window,1.28996,1.28756,24.0,1.29748,1.26128,long,1.28894,1.28887,1.28809,0,
2017-05-15,signal_long,1.29025,1.28808,21.7,1.28779,1.26324,long,1.29083,1.29037,1.29207,1,1.29025
2017-05-16,signal_long,1.29177,1.28914,26.3,1.28779,1.26324,long,1.29101,1.29092,1.29249,1,1.29177
2017-05-17,no_breakout_in_window,1.2941,1.29074,33.6,1.28779,1.26324,long,1.2929,1.29373,1.29153,0,
2017-05-18,no_breakout_in_window,1.29832,1.29578,25.4,1.28779,1.26324,long,1.29705,1.2956,1.29512,0,
2017-05-19,no_breakout_in_window,1.29582,1.29141,44.1,1.28779,1.26324,long,1.29546,1.29518,1.29507,0,
2017-05-22,no_breakout_in_window,1.30245,1.29731,51.4,1.30215,1.26613,long,1.29978,1.3002,1.29989,0,
2017-05-23,no_breakout_in_window,1.30047,1.29732,31.5,1.30215,1.26613,long,1.29902,1.29916,1.29613,0,
2017-05-24,no_breakout_in_window,1.29745,1.29544,20.1,1.30215,1.26613,long,1.29735,1.29692,1.29706,0,
2017-05-25,signal_long,1.29857,1.29645,21.2,1.30215,1.26613,long,1.29856,1.29918,1.29815,1,1.29857
2017-05-26,range_too_large,1.29466,1.28666,80.0,,,,,,,0,
2017-05-29,signal_long,1.28253,1.27931,32.2,1.27878,1.26706,long,1.28266,1.28288,1.28286,1,1.28253
2017-05-30,no_breakout_in_window,1.28408,1.27934,47.4,1.27878,1.26706,long,1.28129,1.28113,1.28281,0,
2017-05-31,range_too_large,1.28634,1.27893,74.1,,,,,,,0,
2017-06-01,no_breakout_in_window,1.28913,1.28673,24.0,1.27878,1.26706,long,1.28681,1.28618,1.28562,0,
2017-06-02,no_breakout_in_window,1.28951,1.28708,24.3,1.27878,1.26706,long,1.28755,1.28757,1.28597,0,
2017-06-05,no_breakout_in_window,1.28764,1.28551,21.3,1.28813,1.26862,long,1.28691,1.2873,1.2868,0,
2017-06-06,no_breakout_in_window,1.29307,1.28926,38.1,1.28813,1.26862,long,1.29271,1.29285,1.29261,0,
2017-06-07,no_breakout_in_window,1.29135,1.28954,18.1,1.28813,1.26862,long,1.28977,1.29115,1.29066,0,
2017-06-08,range_too_small,1.29666,1.29532,13.4,,,,,,,0,
2017-06-09,range_too_large,1.28272,1.26927,134.5,,,,,,,0,
2017-06-12,no_breakout_in_window,1.2769,1.27091,59.9,1.2713,1.26882,long,1.27526,1.27654,1.27439,0,
2017-06-13,no_breakout_in_window,1.26787,1.26434,35.3,1.2713,1.26882,long,1.26547,1.2664,1.26717,0,
2017-06-14,range_too_small,1.27558,1.27419,13.9,,,,,,,0,
2017-06-15,no_breakout_in_window,1.27602,1.27396,20.6,1.2713,1.26882,long,1.2746,1.27441,1.27362,0,
2017-06-16,no_breakout_in_window,1.27853,1.27493,36.0,1.2713,1.26882,long,1.27693,1.27675,1.27683,0,
2017-06-19,no_breakout_in_window,1.27815,1.27573,24.2,1.27768,1.26948,long,1.27717,1.2769,1.27785,0,
2017-06-20,signal_long,1.27385,1.27232,15.3,1.27768,1.26948,long,1.27367,1.27369,1.2741,1,1.27385
2017-06-21,range_too_small,1.26342,1.26205,13.7,,,,,,,0,
2017-06-22,no_breakout_in_window,1.26826,1.2657,25.6,1.27768,1.26948,long,1.26721,1.26759,1.26802,0,
2017-06-23,signal_long,1.27031,1.26746,28.5,1.27768,1.26948,long,1.27003,1.27041,1.27245,1,1.27031
2017-06-26,no_breakout_in_window,1.27543,1.27299,24.4,1.2716,1.26964,long,1.27423,1.27449,1.27436,0,
2017-06-27,range_too_small,1.2727,1.27157,11.3,,,,,,,0,
2017-06-28,range_too_small,1.28204,1.28076,12.8,,,,,,,0,
2017-06-29,no_breakout_in_window,1.29754,1.29231,52.3,1.2716,1.26964,long,1.29538,1.29603,1.29663,0,
2017-06-30,no_breakout_in_window,1.30293,1.29943,35.0,1.2716,1.26964,long,1.30236,1.30083,1.30045,0,
2017-07-03,no_breakout_in_window,1.30239,1.29967,27.2,1.30222,1.27205,long,1.29953,1.29941,1.3005,0,
2017-07-04,signal_long,1.29551,1.29259,29.2,1.30222,1.27205,long,1.29506,1.29382,1.29553,1,1.29551
2017-07-05,no_breakout_in_window,1.29475,1.29125,35.0,1.30222,1.27205,long,1.29237,1.29193,1.29237,0,
2017-07-06,no_breakout_in_window,1.29433,1.29193,24.0,1.30222,1.27205,long,1.2939,1.29432,1.29405,0,
2017-07-07,range_too_small,1.29743,1.29613,13.0,,,,,,,0,
2017-07-10,signal_long,1.28998,1.28706,29.2,1.28895,1.2733,long,1.28935,1.29041,1.28925,1,1.28998
2017-07-11,range_too_small,1.28818,1.28713,10.5,,,,,,,0,
2017-07-12,no_breakout_in_window,1.28641,1.28372,26.9,1.28895,1.2733,long,1.28532,1.28483,1.28201,0,
2017-07-13,signal_long,1.29046,1.28797,24.9,1.28895,1.2733,long,1.28975,1.29013,1.29382,1,1.29046
2017-07-14,signal_long,1.29518,1.29347,17.1,1.28895,1.2733,long,1.29527,1.29563,1.29576,1,1.29518
2017-07-17,no_breakout_in_window,1.31121,1.30938,18.3,1.30959,1.27599,long,1.30939,1.30905,1.30957,0,
2017-07-18,no_breakout_in_window,1.30993,1.30503,49.0,1.30959,1.27599,long,1.3092,1.30919,1.30975,0,
2017-07-19,no_breakout_in_window,1.3043,1.30229,20.1,1.30959,1.27599,long,1.303,1.30408,1.3031,0,
2017-07-20,no_breakout_in_window,1.30325,1.30146,17.9,1.30959,1.27599,long,1.30208,1.30255,1.30211,0,
2017-07-21,signal_long,1.2976,1.29529,23.1,1.30959,1.27599,long,1.29694,1.2982,1.2997,1,1.2976
2017-07-24,no_breakout_in_window,1.30172,1.29865,30.7,1.29931,1.27772,long,1.3016,1.30136,1.29914,0,
2017-07-25,signal_long,1.30327,1.30137,19.0,1.29931,1.27772,long,1.30277,1.30369,1.30296,1,1.30327
2017-07-26,range_too_small,1.3031,1.3017,14.0,,,,,,,0,
2017-07-27,no_breakout_in_window,1.31568,1.31049,51.9,1.29931,1.27772,long,1.3142,1.31399,1.31441,0,
2017-07-28,no_breakout_in_window,1.30888,1.30612,27.6,1.29931,1.27772,long,1.30737,1.30805,1.30814,0,
2017-07-31,no_breakout_in_window,1.31495,1.31204,29.1,1.31335,1.28036,long,1.3125,1.31313,1.31085,0,
2017-08-01,no_breakout_in_window,1.32205,1.31901,30.4,1.31335,1.28036,long,1.32176,1.32109,1.32122,0,
2017-08-02,no_breakout_in_window,1.3217,1.31905,26.5,1.31335,1.28036,long,1.3205,1.32055,1.32148,0,
2017-08-03,no_breakout_in_window,1.32323,1.32077,24.6,1.31335,1.28036,long,1.32219,1.32249,1.32312,0,
2017-08-04,range_too_small,1.31438,1.31321,11.7,,,,,,,0,
2017-08-07,no_breakout_in_window,1.30575,1.30339,23.6,1.30351,1.28207,long,1.30566,1.30536,1.30452,0,
2017-08-08,no_breakout_in_window,1.30528,1.30313,21.5,1.30351,1.28207,long,1.30486,1.30444,1.30344,0,
2017-08-09,signal_long,1.29939,1.29677,26.2,1.30351,1.28207,long,1.29839,1.2989,1.30074,1,1.29939
2017-08-10,no_breakout_in_window,1.30146,1.29931,21.5,1.30351,1.28207,long,1.29893,1.29758,1.29739,0,
2017-08-11,no_breakout_in_window,1.29965,1.29719,24.6,1.30351,1.28207,long,1.2989,1.29878,1.29798,0,
2017-08-14,no_breakout_in_window,1.30212,1.29818,39.4,1.30069,1.28345,long,1.30066,1.301,1.30085,0,
2017-08-15,no_breakout_in_window,1.29699,1.2953,16.9,1.30069,1.28345,long,1.29629,1.29636,1.29583,0,
2017-08-16,range_too_small,1.28733,1.2859,14.3,,,,,,,0,
2017-08-17,no_breakout_in_window,1.29079,1.28835,24.4,1.30069,1.28345,long,1.29058,1.28991,1.28878,0,
2017-08-18,signal_long,1.28889,1.28622,26.7,1.30069,1.28345,long,1.28916,1.28929,1.28882,1,1.28889
2017-08-21,no_breakout_in_window,1.28809,1.28513,29.6,1.28646,1.28367,long,1.28761,1.28703,1.28562,0,
2017-08-22,no_breakout_in_window,1.29084,1.2881,27.4,1.28646,1.28367,long,1.2882,1.28841,1.28745,0,
2017-08-23,signal_long,1.28259,1.28064,19.5,1.28646,1.28367,long,1.28141,1.28268,1.28244,1,1.28259
2017-08-24,no_breakout_in_window,1.28057,1.27779,27.8,1.28646,1.28367,long,1.27857,1.27863,1.27946,0,
2017-08-25,signal_long,1.28096,1.27935,16.1,1.28646,1.28367,long,1.28087,1.28119,1.28041,1,1.28096
2017-08-28,no_breakout_in_window,1.29189,1.28811,37.8,1.28717,1.28393,long,1.28781,1.28912,1.28977,0,
2017-08-29,signal_long,1.29413,1.29203,21.0,1.28717,1.28393,long,1.29438,1.29435,1.29598,1,1.29413
2017-08-30,no_breakout_in_window,1.29345,1.29172,17.3,1.28717,1.28393,long,1.29296,1.29259,1.29078,0,
2017-08-31,no_breakout_in_window,1.29265,1.29049,21.6,1.28717,1.28393,long,1.29256,1.29207,1.29159,0,
2017-09-01,no_breakout_in_window,1.29467,1.29051,41.6,1.28717,1.28393,long,1.29235,1.29138,1.29098,0,
2017-09-04,no_breakout_in_window,1.29658,1.29495,16.3,1.29552,1.28479,long,1.2951,1.29529,1.29563,0,
2017-09-05,no_breakout_in_window,1.29339,1.2918,15.9,1.29552,1.28479,long,1.29328,1.2926,1.29275,0,
2017-09-06,no_breakout_in_window,1.30439,1.3028,15.9,1.29552,1.28479,long,1.30315,1.30379,1.30196,0,
2017-09-07,no_breakout_in_window,1.30595,1.30393,20.2,1.29552,1.28479,long,1.30447,1.30467,1.30391,0,
2017-09-08,signal_long,1.31383,1.30935,44.8,1.29552,1.28479,long,1.31329,1.31388,1.3134,1,1.31383
2017-09-11,no_breakout_in_window,1.31975,1.31733,24.2,1.32095,1.28747,long,1.31716,1.31755,1.31874,0,
2017-09-12,signal_long,1.31812,1.31589,22.3,1.32095,1.28747,long,1.31751,1.31774,1.31927,1,1.31812
2017-09-13,no_breakout_in_window,1.33147,1.3274,40.7,1.32095,1.28747,long,1.33075,1.33045,1.3308,0,
2017-09-14,no_breakout_in_window,1.32165,1.31991,17.4,1.32095,1.28747,long,1.32031,1.32048,1.32115,0,
2017-09-15,signal_long,1.34034,1.33808,22.6,1.32095,1.28747,long,1.34019,1.34119,1.34362,1,1.34034
2017-09-18,no_breakout_in_window,1.36032,1.35577,45.5,1.35512,1.29248,long,1.35901,1.35829,1.35903,0,
2017-09-19,signal_long,1.35241,1.34898,34.3,1.35512,1.29248,long,1.35331,1.35399,1.35315,1,1.35241
2017-09-20,no_breakout_in_window,1.3531,1.34769,54.1,1.35512,1.29248,long,1.35118,1.35183,1.35108,0,
2017-09-21,signal_long,1.35072,1.34727,34.5,1.35512,1.29248,long,1.34876,1.34886,1.35077,1,1.35072
2017-09-22,signal_long,1.35864,1.35669,19.5,1.35512,1.29248,long,1.35813,1.35886,1.35711,1,1.35864
2017-09-25,signal_long,1.35342,1.34824,51.8,1.34917,1.29668,long,1.35416,1.35426,1.35414,1,1.35342
2017-09-26,signal_long,1.34847,1.3451,33.7,1.34917,1.29668,long,1.34827,1.34763,1.34932,1,1.34847
2017-09-27,no_breakout_in_window,1.34603,1.34326,27.7,1.34917,1.29668,long,1.34272,1.34139,1.33751,0,
2017-09-28,no_breakout_in_window,1.34094,1.33708,38.6,1.34917,1.29668,long,1.33727,1.3368,1.33777,0,
2017-09-29,no_breakout_in_window,1.34426,1.34075,35.1,1.34917,1.29668,long,1.34152,1.34118,1.34158,0,
2017-10-02,no_breakout_in_window,1.34019,1.33578,44.1,1.33966,1.29986,long,1.33696,1.33588,1.33605,0,
2017-10-03,no_breakout_in_window,1.32794,1.3229,50.4,1.33966,1.29986,long,1.32526,1.32468,1.32674,0,
2017-10-04,no_breakout_in_window,1.32734,1.32333,40.1,1.33966,1.29986,long,1.32617,1.32726,1.32676,0,
2017-10-05,no_breakout_in_window,1.32476,1.32287,18.9,1.33966,1.29986,long,1.32443,1.32377,1.3233,0,
2017-10-06,no_breakout_in_window,1.31204,1.30867,33.7,1.33966,1.29986,long,1.30878,1.30821,1.30652,0,
2017-10-09,signal_long,1.30976,1.30747,22.9,1.30639,1.30035,long,1.30962,1.31055,1.31086,1,1.30976
2017-10-10,no_breakout_in_window,1.31701,1.31307,39.4,1.30639,1.30035,long,1.31672,1.31688,1.31671,0,
2017-10-11,no_breakout_in_window,1.32224,1.31907,31.7,1.30639,1.30035,long,1.31948,1.31924,1.31887,0,
2017-10-12,no_breakout_in_window,1.32649,1.32117,53.2,1.30639,1.30035,long,1.32593,1.32611,1.32491,0,
2017-10-13,signal_long,1.32823,1.32553,27.0,1.30639,1.30035,long,1.3273,1.32801,1.33061,1,1.32823
2017-10-16,no_breakout_in_window,1.33095,1.32729,36.6,1.32775,1.30238,long,1.32928,1.32816,1.328,0,
2017-10-17,no_breakout_in_window,1.32657,1.32344,31.3,1.32775,1.30238,long,1.32551,1.32518,1.32519,0,
2017-10-18,no_breakout_in_window,1.31976,1.31823,15.3,1.32775,1.30238,long,1.31874,1.31794,1.31724,0,
2017-10-19,no_breakout_in_window,1.32284,1.3195,33.4,1.32775,1.30238,long,1.32159,1.32071,1.32097,0,
2017-10-20,range_too_large,1.31607,1.3099,61.7,,,,,,,0,
2017-10-23,signal_long,1.31993,1.31689,30.4,1.31848,1.30357,long,1.31982,1.32119,1.32004,1,1.31993
2017-10-24,no_breakout_in_window,1.32277,1.31918,35.9,1.31848,1.30357,long,1.3222,1.32103,1.32098,0,
2017-10-25,signal_long,1.31372,1.31205,16.7,1.31848,1.30357,long,1.31309,1.31374,1.31193,1,1.31372
2017-10-26,no_breakout_in_window,1.32792,1.32539,25.3,1.31848,1.30357,long,1.32647,1.32668,1.32528,0,
2017-10-27,range_too_large,1.32626,1.3113,149.6,,,,,,,0,
2017-10-30,signal_long,1.31428,1.31084,34.4,1.31281,1.30425,long,1.31481,1.31456,1.31393,1,1.31428
2017-10-31,signal_long,1.32141,1.31914,22.7,1.31281,1.30425,long,1.31975,1.32094,1.32168,1,1.32141
2017-11-01,no_breakout_in_window,1.3293,1.32696,23.4,1.31281,1.30425,long,1.32696,1.32754,1.32822,0,
2017-11-02,no_breakout_in_window,1.32988,1.32415,57.3,1.31281,1.30425,long,1.32811,1.32883,1.32838,0,
2017-11-03,no_breakout_in_window,1.30768,1.30471,29.7,1.31281,1.30425,long,1.30724,1.30666,1.30482,0,
2017-11-06,no_breakout_in_window,1.30798,1.30583,21.5,1.3074,1.30449,long,1.30721,1.30726,1.30792,0,
2017-11-07,range_too_small,1.31776,1.31636,14.0,,,,,,,0,
2017-11-08,range_too_small,1.31757,1.31625,13.2,,,,,,,0,
2017-11-09,signal_long,1.31319,1.31053,26.6,1.3074,1.30449,long,1.31361,1.31356,1.3144,1,1.31319
2017-11-10,range_too_small,1.31505,1.31394,11.1,,,,,,,0,
2017-11-13,range_too_large,1.31789,1.31069,72.0,,,,,,,0,
2017-11-14,no_breakout_in_window,1.3128,1.31112,16.8,1.31891,1.30556,long,1.31184,1.31039,1.30958,0,
2017-11-15,signal_long,1.31663,1.31301,36.2,1.31891,1.30556,long,1.31392,1.31555,1.31705,1,1.31663
2017-11-16,no_breakout_in_window,1.31872,1.31598,27.4,1.31891,1.30556,long,1.31703,1.31784,1.31452,0,
2017-11-17,no_breakout_in_window,1.32439,1.31898,54.1,1.31891,1.30556,long,1.3229,1.32402,1.32421,0,
2017-11-20,signal_long,1.32223,1.31857,36.6,1.32132,1.30672,long,1.32045,1.3215,1.32457,1,1.32223
2017-11-21,signal_long,1.32491,1.32312,17.9,1.32132,1.30672,long,1.32467,1.32485,1.32646,1,1.32491
2017-11-22,no_breakout_in_window,1.32568,1.32311,25.7,1.32132,1.30672,long,1.3254,1.32561,1.32537,0,
2017-11-23,no_breakout_in_window,1.33367,1.33141,22.6,1.32132,1.30672,long,1.33242,1.332,1.33113,0,
2017-11-24,no_breakout_in_window,1.33249,1.32883,36.6,1.32132,1.30672,long,1.32902,1.3286,1.33018,0,
2017-11-27,no_breakout_in_window,1.33318,1.33134,18.4,1.33285,1.30866,long,1.33184,1.3315,1.33281,0,
2017-11-28,no_breakout_in_window,1.33349,1.33063,28.6,1.33285,1.30866,long,1.33297,1.33324,1.33239,0,
2017-11-29,signal_long,1.33815,1.33216,59.9,1.33285,1.30866,long,1.33644,1.33839,1.34154,1,1.33815
2017-11-30,range_too_large,1.34795,1.34056,73.9,,,,,,,0,
2017-12-01,no_breakout_in_window,1.35492,1.35099,39.3,1.33285,1.30866,long,1.35335,1.35217,1.35254,0,
2017-12-04,range_too_large,1.35128,1.34319,80.9,,,,,,,0,
