date,reason,asian_high,asian_low,range_pips,w1_close,w1_ema,trend,london_close_07,london_close_08,london_close_09,signal_dir,entry_price
2021-06-10,no_breakout_in_window,1.41251,1.41095,15.6,1.41649,1.3731,long,1.41077,1.41108,1.4111,0,
2021-06-11,signal_long,1.41794,1.41594,20.0,1.41649,1.3731,long,1.41818,1.41711,1.41722,1,1.41794
2021-06-14,no_breakout_in_window,1.41191,1.40944,24.7,1.4113,1.37593,long,1.41128,1.41119,1.41076,0,
2021-06-15,signal_long,1.41168,1.40989,17.9,1.4113,1.37593,long,1.41138,1.41222,1.41103,1,1.41168
2021-06-16,range_too_small,1.40856,1.40764,9.2,,,,,,,0,
2021-06-17,signal_long,1.4003,1.39709,32.1,1.4113,1.37593,long,1.3999,1.40048,1.39932,1,1.4003
2021-06-18,no_breakout_in_window,1.39449,1.39094,35.5,1.4113,1.37593,long,1.39104,1.39031,1.38615,0,
2021-06-21,no_breakout_in_window,1.38293,1.37864,42.9,1.37967,1.37621,long,1.38006,1.38096,1.38196,0,
2021-06-22,no_breakout_in_window,1.39366,1.39013,35.3,1.37967,1.37621,long,1.39102,1.38939,1.39022,0,
2021-06-23,signal_long,1.39565,1.39239,32.6,1.37967,1.37621,long,1.39314,1.39397,1.39623,1,1.39565
2021-06-24,no_breakout_in_window,1.3969,1.39513,17.7,1.37967,1.37621,long,1.39601,1.39569,1.39599,0,
2021-06-25,no_breakout_in_window,1.39355,1.39012,34.3,1.37967,1.37621,long,1.39225,1.3929,1.39242,0,
2021-06-28,signal_long,1.38965,1.38692,27.3,1.38822,1.3771,long,1.38906,1.38946,1.39228,1,1.38965
2021-06-29,no_breakout_in_window,1.38846,1.38587,25.9,1.38822,1.3771,long,1.38644,1.38763,1.38706,0,
2021-06-30,no_breakout_in_window,1.38607,1.38342,26.5,1.38822,1.3771,long,1.38489,1.38465,1.38394,0,
2021-07-01,no_breakout_in_window,1.38337,1.38107,23.0,1.38822,1.3771,long,1.38173,1.38138,1.38169,0,
2021-07-02,no_breakout_in_window,1.37755,1.37514,24.1,1.38822,1.3771,long,1.37709,1.37673,1.3754,0,
2021-07-05,signal_long,1.38384,1.38152,23.2,1.38325,1.37755,long,1.38243,1.38206,1.38444,1,1.38384
2021-07-06,signal_long,1.38887,1.38343,54.4,1.38325,1.37755,long,1.38813,1.38901,1.38958,1,1.38887
2021-07-07,signal_long,1.3806,1.37892,16.8,1.38325,1.37755,long,1.38016,1.38112,1.38086,1,1.3806
2021-07-08,no_breakout_in_window,1.38052,1.37745,30.7,1.38325,1.37755,long,1.37857,1.37937,1.37742,0,
2021-07-09,no_breakout_in_window,1.37946,1.376,34.6,1.38325,1.37755,long,1.37746,1.37796,1.37633,0,
2021-07-12,no_breakout_in_window,1.39099,1.38828,27.1,1.38997,1.37847,long,1.38915,1.38878,1.38898,0,
2021-07-13,no_breakout_in_window,1.39053,1.38781,27.2,1.38997,1.37847,long,1.38931,1.38826,1.3875,0,
2021-07-14,signal_long,1.3831,1.38016,29.4,1.38997,1.37847,long,1.38202,1.38247,1.38463,1,1.3831
2021-07-15,no_breakout_in_window,1.38629,1.38218,41.1,1.38997,1.37847,long,1.38361,1.38525,1.38598,0,
2021-07-16,no_breakout_in_window,1.38395,1.38205,19.0,1.38997,1.37847,long,1.38368,1.38298,1.38126,0,
2021-07-19,no_breakout_in_window,1.37763,1.3747,29.3,1.37649,1.37833,short,1.37553,1.37536,1.37473,0,
2021-07-20,signal_short,1.36895,1.3661,28.5,1.37649,1.37833,short,1.36703,1.36631,1.36323,-1,1.3661
2021-07-21,signal_short,1.3642,1.36066,35.4,1.37649,1.37833,short,1.36144,1.36046,1.36157,-1,1.36066
2021-07-22,no_breakout_in_window,1.37157,1.36907,25.0,1.37649,1.37833,short,1.37158,1.37161,1.37366,0,
2021-07-23,no_breakout_in_window,1.37799,1.3736,43.9,1.37649,1.37833,short,1.37574,1.37613,1.37482,0,
2021-07-26,no_breakout_in_window,1.37637,1.37392,24.5,1.37463,1.37805,short,1.37538,1.37599,1.37488,0,
2021-07-27,signal_short,1.38318,1.38156,16.2,1.37463,1.37805,short,1.38279,1.38244,1.38135,-1,1.38156
2021-07-28,signal_short,1.38899,1.38735,16.4,1.37463,1.37805,short,1.38707,1.38746,1.3872,-1,1.38735
2021-07-29,no_breakout_in_window,1.39295,1.3898,31.5,1.37463,1.37805,short,1.39287,1.39336,1.39285,0,
2021-07-30,signal_short,1.3971,1.39412,29.8,1.37463,1.37805,short,1.39484,1.39388,1.39511,-1,1.39412
2021-08-02,signal_long,1.39046,1.38839,20.7,1.3907,1.37899,long,1.3899,1.39081,1.39153,1,1.39046
2021-08-03,no_breakout_in_window,1.3901,1.38703,30.7,1.3907,1.37899,long,1.38951,1.38927,1.38978,0,
2021-08-04,signal_long,1.3933,1.39004,32.6,1.3907,1.37899,long,1.39263,1.39258,1.39418,1,1.3933
2021-08-05,signal_long,1.38976,1.38776,20.0,1.3907,1.37899,long,1.38903,1.38947,1.38983,1,1.38976
2021-08-06,no_breakout_in_window,1.39323,1.39153,17.0,1.3907,1.37899,long,1.39208,1.39212,1.39286,0,
2021-08-09,no_breakout_in_window,1.3883,1.38548,28.2,1.38741,1.37961,long,1.38698,1.38668,1.38799,0,
2021-08-10,no_breakout_in_window,1.3853,1.38363,16.7,1.38741,1.37961,long,1.38444,1.38466,1.38505,0,
2021-08-11,no_breakout_in_window,1.3843,1.38197,23.3,1.38741,1.37961,long,1.38281,1.38272,1.38255,0,
2021-08-12,range_too_small,1.38743,1.38626,11.7,,,,,,,0,
2021-08-13,no_breakout_in_window,1.38167,1.38006,16.1,1.38741,1.37961,long,1.38138,1.38097,1.38034,0,
2021-08-16,no_breakout_in_window,1.38733,1.38423,31.0,1.38699,1.38016,long,1.38561,1.38463,1.38447,0,
2021-08-17,no_breakout_in_window,1.38449,1.38147,30.2,1.38699,1.38016,long,1.38189,1.3824,1.37994,0,
2021-08-18,no_breakout_in_window,1.37589,1.37237,35.2,1.38699,1.38016,long,1.37427,1.37432,1.37439,0,
2021-08-19,no_breakout_in_window,1.37581,1.3712,46.1,1.38699,1.38016,long,1.37211,1.37126,1.37095,0,
2021-08-20,no_breakout_in_window,1.36456,1.36178,27.8,1.38699,1.38016,long,1.36333,1.36332,1.36185,0,
2021-08-23,no_breakout_in_window,1.36549,1.36076,47.3,1.36232,1.37884,short,1.36487,1.3654,1.36518,0,
2021-08-24,no_breakout_in_window,1.37264,1.37072,19.2,1.36232,1.37884,short,1.37259,1.37408,1.37347,0,
2021-08-25,signal_short,1.3732,1.37135,18.5,1.36232,1.37884,short,1.37178,1.37223,1.37087,-1,1.37135
2021-08-26,signal_short,1.37681,1.37493,18.8,1.36232,1.37884,short,1.3756,1.3755,1.37416,-1,1.37493
2021-08-27,no_breakout_in_window,1.37029,1.36797,23.2,1.36232,1.37884,short,1.37007,1.36989,1.37072,0,
2021-08-30,no_breakout_in_window,1.37749,1.37479,27.0,1.37562,1.3786,short,1.37702,1.37653,1.37699,0,
2021-08-31,no_breakout_in_window,1.3777,1.37491,27.9,1.37562,1.3786,short,1.3779,1.37965,1.37876,0,
2021-09-01,no_breakout_in_window,1.37583,1.37311,27.2,1.37562,1.3786,short,1.37353,1.37418,1.3757,0,
2021-09-02,range_too_small,1.37802,1.37653,14.9,,,,,,,0,
2021-09-03,no_breakout_in_window,1.38453,1.38274,17.9,1.37562,1.3786,short,1.38324,1.38367,1.3829,0,
2021-09-06,no_breakout_in_window,1.38668,1.38484,18.4,1.38576,1.37913,long,1.38439,1.3853,1.38451,0,
2021-09-07,no_breakout_in_window,1.38565,1.38227,33.8,1.38576,1.37913,long,1.38381,1.38308,1.38311,0,
2021-09-08,no_breakout_in_window,1.37902,1.37749,15.3,1.38576,1.37913,long,1.37791,1.37695,1.37616,0,
2021-09-09,no_breakout_in_window,1.37744,1.37584,16.0,1.38576,1.37913,long,1.37572,1.37562,1.37674,0,
2021-09-10,signal_long,1.38516,1.38319,19.7,1.38576,1.37913,long,1.38489,1.38475,1.38596,1,1.38516
2021-09-13,no_breakout_in_window,1.38457,1.38224,23.3,1.38294,1.37941,long,1.38257,1.38227,1.38052,0,
2021-09-14,signal_long,1.38498,1.38233,26.5,1.38294,1.37941,long,1.38392,1.3837,1.3852,1,1.38498
2021-09-15,signal_long,1.3812,1.3792,20.0,1.38294,1.37941,long,1.38076,1.38114,1.38277,1,1.3812
2021-09-16,no_breakout_in_window,1.38522,1.38261,26.1,1.38294,1.37941,long,1.38341,1.38246,1.38143,0,
2021-09-17,signal_long,1.37995,1.37774,22.1,1.38294,1.37941,long,1.38063,1.38065,1.37953,1,1.37995
2021-09-20,signal_short,1.37498,1.3701,48.8,1.37271,1.37892,short,1.37049,1.37114,1.36902,-1,1.3701
2021-09-21,no_breakout_in_window,1.36731,1.36441,29.0,1.37271,1.37892,short,1.36741,1.36673,1.3669,0,
2021-09-22,no_breakout_in_window,1.36776,1.36477,29.9,1.37271,1.37892,short,1.36522,1.36519,1.36522,0,
2021-09-23,no_breakout_in_window,1.36451,1.36092,35.9,1.37271,1.37892,short,1.36461,1.36422,1.36515,0,
2021-09-24,no_breakout_in_window,1.3736,1.37132,22.8,1.37271,1.37892,short,1.37223,1.37161,1.37197,0,
2021-09-27,no_breakout_in_window,1.36799,1.36567,23.2,1.36709,1.37804,short,1.36765,1.36791,1.36751,0,
2021-09-28,no_breakout_in_window,1.3707,1.36877,19.3,1.36709,1.37804,short,1.3714,1.37134,1.36898,0,
2021-09-29,no_breakout_in_window,1.35473,1.35283,19.0,1.36709,1.37804,short,1.35491,1.35487,1.35387,0,
2021-09-30,no_breakout_in_window,1.34583,1.34213,37.0,1.36709,1.37804,short,1.3448,1.34361,1.34521,0,
2021-10-01,no_breakout_in_window,1.34799,1.34443,35.6,1.36709,1.37804,short,1.34592,1.34528,1.34553,0,
2021-10-04,no_breakout_in_window,1.35767,1.35335,43.2,1.35427,1.37628,short,1.35478,1.35398,1.35499,0,
2021-10-05,no_breakout_in_window,1.36123,1.35845,27.8,1.35427,1.37628,short,1.35896,1.35914,1.36009,0,
2021-10-06,signal_short,1.36312,1.36088,22.4,1.35427,1.37628,short,1.36055,1.36029,1.36001,-1,1.36088
2021-10-07,signal_short,1.35972,1.35766,20.6,1.35427,1.37628,short,1.35819,1.3576,1.3603,-1,1.35766
2021-10-08,signal_short,1.36224,1.36066,15.8,1.35427,1.37628,short,1.36021,1.35966,1.35953,-1,1.36066
2021-10-11,no_breakout_in_window,1.36553,1.36077,47.6,1.36174,1.3752,short,1.36398,1.36537,1.36648,0,
2021-10-12,no_breakout_in_window,1.36026,1.35807,21.9,1.36174,1.3752,short,1.35964,1.3607,1.36068,0,
2021-10-13,no_breakout_in_window,1.3618,1.35752,42.8,1.36174,1.3752,short,1.36179,1.36098,1.36161,0,
2021-10-14,no_breakout_in_window,1.36719,1.36502,21.7,1.36174,1.3752,short,1.3664,1.36665,1.36873,0,
2021-10-15,no_breakout_in_window,1.36881,1.36675,20.6,1.36174,1.3752,short,1.3686,1.36772,1.36983,0,
2021-10-18,signal_short,1.37647,1.37271,37.6,1.3744,1.37514,short,1.37303,1.37267,1.37359,-1,1.37271
2021-10-19,no_breakout_in_window,1.37661,1.37202,45.9,1.3744,1.37514,short,1.37695,1.37742,1.37731,0,
2021-10-20,signal_short,1.38147,1.37855,29.2,1.3744,1.37514,short,1.38078,1.38062,1.37825,-1,1.37855
2021-10-21,signal_short,1.38332,1.38079,25.3,1.3744,1.37514,short,1.38157,1.38082,1.38063,-1,1.38079
2021-10-22,no_breakout_in_window,1.38096,1.37824,27.2,1.3744,1.37514,short,1.37987,1.37952,1.37935,0,
2021-10-25,no_breakout_in_window,1.37847,1.37366,48.1,1.37593,1.3752,long,1.37828,1.37809,1.37702,0,
2021-10-26,signal_long,1.3772,1.37566,15.4,1.37593,1.3752,long,1.37614,1.3758,1.37802,1,1.3772
2021-10-27,no_breakout_in_window,1.37777,1.37575,20.2,1.37593,1.3752,long,1.37748,1.37604,1.37737,0,
2021-10-28,signal_long,1.37461,1.37218,24.3,1.37593,1.3752,long,1.3745,1.37428,1.37502,1,1.37461
2021-10-29,no_breakout_in_window,1.38041,1.37846,19.5,1.37593,1.3752,long,1.3788,1.37887,1.37801,0,
2021-11-01,signal_short,1.36878,1.36655,22.3,1.3692,1.37476,short,1.36866,1.36663,1.36508,-1,1.36655
2021-11-02,no_breakout_in_window,1.36644,1.36453,19.1,1.3692,1.37476,short,1.36551,1.36523,1.36594,0,
2021-11-03,no_breakout_in_window,1.36333,1.36104,22.9,1.3692,1.37476,short,1.36306,1.36321,1.36207,0,
2021-11-04,signal_short,1.36979,1.36547,43.2,1.3692,1.37476,short,1.36569,1.36542,1.3658,-1,1.36547
2021-11-05,no_breakout_in_window,1.35081,1.34836,24.5,1.3692,1.37476,short,1.34919,1.34941,1.35048,0,
2021-11-08,no_breakout_in_window,1.34946,1.34713,23.3,1.34953,1.37289,short,1.34864,1.34842,1.34809,0,
2021-11-09,no_breakout_in_window,1.35681,1.35473,20.8,1.34953,1.37289,short,1.35767,1.35684,1.35661,0,
2021-11-10,no_breakout_in_window,1.35653,1.35461,19.2,1.34953,1.37289,short,1.35513,1.35608,1.35536,0,
2021-11-11,signal_short,1.34199,1.33923,27.6,1.34953,1.37289,short,1.34169,1.34259,1.33913,-1,1.33923
2021-11-12,no_breakout_in_window,1.33714,1.33527,18.7,1.34953,1.37289,short,1.33692,1.33732,1.33883,0,
2021-11-15,no_breakout_in_window,1.34389,1.34046,34.3,1.34125,1.37054,short,1.34369,1.34333,1.34264,0,
2021-11-16,no_breakout_in_window,1.34386,1.3405,33.6,1.34125,1.37054,short,1.34178,1.34237,1.34635,0,
2021-11-17,no_breakout_in_window,1.34364,1.33956,40.8,1.34125,1.37054,short,1.34211,1.34396,1.34467,0,
2021-11-18,no_breakout_in_window,1.35036,1.34804,23.2,1.34125,1.37054,short,1.3489,1.34942,1.35103,0,
2021-11-19,no_breakout_in_window,1.35041,1.34746,29.5,1.34125,1.37054,short,1.34868,1.34978,1.3491,0,
2021-11-22,no_breakout_in_window,1.3458,1.34269,31.1,1.34448,1.36861,short,1.34457,1.34373,1.3428,0,
2021-11-23,no_breakout_in_window,1.34055,1.3385,20.5,1.34448,1.36861,short,1.33883,1.33864,1.33978,0,
