date,reason,asian_high,asian_low,range_pips,w1_close,w1_ema,trend,london_close_07,london_close_08,london_close_09,signal_dir,entry_price
2015-05-04,no_breakout_in_window,1.51635,1.51346,28.9,1.51473,1.53086,short,1.51518,1.51537,1.51361,0,
2015-05-05,range_too_small,1.51255,1.51141,11.4,,,,,,,0,
2015-05-06,no_breakout_in_window,1.52097,1.51659,43.8,1.51473,1.53086,short,1.52137,1.5205,1.52396,0,
2015-05-07,signal_short,1.52476,1.52279,19.7,1.51473,1.53086,short,1.52402,1.52503,1.51998,-1,1.52279
2015-05-08,range_too_large,1.54968,1.5245,251.8,,,,,,,0,
2015-05-11,no_breakout_in_window,1.54541,1.54045,49.6,1.54426,1.53185,long,1.54153,1.54119,1.54317,0,
2015-05-12,no_breakout_in_window,1.55885,1.55629,25.6,1.54426,1.53185,long,1.55755,1.55726,1.5579,0,
2015-05-13,signal_long,1.56829,1.56591,23.8,1.54426,1.53185,long,1.56856,1.56766,1.56624,1,1.56829
2015-05-14,signal_long,1.5757,1.57283,28.7,1.54426,1.53185,long,1.57512,1.57561,1.5761,1,1.5757
2015-05-15,no_breakout_in_window,1.57785,1.57568,21.7,1.54426,1.53185,long,1.57708,1.57652,1.57769,0,
2015-05-18,no_breakout_in_window,1.57446,1.57057,38.9,1.57271,1.53488,long,1.57258,1.57238,1.5707,0,
2015-05-19,signal_long,1.56625,1.56302,32.3,1.57271,1.53488,long,1.56522,1.56626,1.56655,1,1.56625
2015-05-20,no_breakout_in_window,1.55231,1.54931,30.0,1.57271,1.53488,long,1.55029,1.5495,1.54863,0,
2015-05-21,no_breakout_in_window,1.55596,1.55259,33.7,1.57271,1.53488,long,1.55529,1.55393,1.55255,0,
2015-05-22,no_breakout_in_window,1.56794,1.56559,23.5,1.57271,1.53488,long,1.56688,1.56732,1.56757,0,
2015-05-25,signal_long,1.5486,1.54575,28.5,1.54957,1.53597,long,1.54727,1.54777,1.54966,1,1.5486
2015-05-26,no_breakout_in_window,1.54747,1.54308,43.9,1.54957,1.53597,long,1.54496,1.54506,1.54095,0,
2015-05-27,signal_long,1.53984,1.53765,21.9,1.54957,1.53597,long,1.54024,1.54277,1.5411,1,1.53984
2015-05-28,signal_long,1.53659,1.53378,28.1,1.54957,1.53597,long,1.53581,1.53648,1.53694,1,1.53659
2015-05-29,no_breakout_in_window,1.53413,1.53013,40.0,1.54957,1.53597,long,1.53297,1.53308,1.52928,0,
2015-06-01,no_breakout_in_window,1.52936,1.52579,35.7,1.52842,1.53541,short,1.52931,1.5294,1.52724,0,
2015-06-02,no_breakout_in_window,1.52113,1.51921,19.2,1.52842,1.53541,short,1.52069,1.52104,1.52167,0,
2015-06-03,no_breakout_in_window,1.53592,1.53285,30.7,1.52842,1.53541,short,1.53494,1.53737,1.53535,0,
2015-06-04,signal_short,1.53404,1.53162,24.2,1.52842,1.53541,short,1.53237,1.53305,1.53138,-1,1.53162
2015-06-05,signal_short,1.53666,1.53494,17.2,1.52842,1.53541,short,1.53628,1.53545,1.53348,-1,1.53494
2015-06-08,no_breakout_in_window,1.52734,1.52523,21.1,1.52711,1.53479,short,1.52647,1.52705,1.52902,0,
2015-06-09,no_breakout_in_window,1.53623,1.53315,30.8,1.52711,1.53479,short,1.53464,1.53705,1.53431,0,
2015-06-10,no_breakout_in_window,1.53975,1.53683,29.2,1.52711,1.53479,short,1.54174,1.54324,1.54132,0,
2015-06-11,signal_short,1.55282,1.54889,39.3,1.52711,1.53479,short,1.54936,1.54896,1.5463,-1,1.54889
2015-06-12,no_breakout_in_window,1.55261,1.55048,21.3,1.52711,1.53479,short,1.55072,1.55082,1.55099,0,
2015-06-15,no_breakout_in_window,1.55676,1.55285,39.1,1.55571,1.53634,long,1.55373,1.55291,1.55404,0,
2015-06-16,signal_long,1.56131,1.55867,26.4,1.55571,1.53634,long,1.56107,1.56073,1.5623,1,1.56131
2015-06-17,no_breakout_in_window,1.56508,1.56312,19.6,1.55571,1.53634,long,1.56396,1.56359,1.56445,0,
2015-06-18,no_breakout_in_window,1.58507,1.58223,28.4,1.55571,1.53634,long,1.58295,1.58169,1.58169,0,
2015-06-19,no_breakout_in_window,1.58959,1.58734,22.5,1.55571,1.53634,long,1.58766,1.5868,1.58642,0,
2015-06-22,signal_long,1.58932,1.58675,25.7,1.5876,1.54014,long,1.59009,1.59036,1.59061,1,1.58932
2015-06-23,range_too_large,1.58309,1.57642,66.7,,,,,,,0,
2015-06-24,signal_long,1.57447,1.57223,22.4,1.5876,1.54014,long,1.57381,1.57496,1.57999,1,1.57447
2015-06-25,no_breakout_in_window,1.5712,1.56869,25.1,1.5876,1.54014,long,1.56941,1.56846,1.56964,0,
2015-06-26,no_breakout_in_window,1.57523,1.57322,20.1,1.5876,1.54014,long,1.57378,1.57392,1.5739,0,
2015-06-29,range_too_large,1.57286,1.56613,67.3,,,,,,,0,
2015-06-30,no_breakout_in_window,1.57374,1.57188,18.6,1.57455,1.54269,long,1.57298,1.57213,1.56996,0,
2015-07-01,no_breakout_in_window,1.57148,1.5675,39.8,1.57455,1.54269,long,1.57011,1.56952,1.57013,0,
2015-07-02,no_breakout_in_window,1.56181,1.55981,20.0,1.57455,1.54269,long,1.56152,1.56134,1.56011,0,
2015-07-03,no_breakout_in_window,1.56224,1.56019,20.5,1.57455,1.54269,long,1.56109,1.56139,1.56091,0,
2015-07-06,signal_long,1.55713,1.55368,34.5,1.55773,1.5438,long,1.55564,1.55873,1.55524,1,1.55713
2015-07-07,no_breakout_in_window,1.5609,1.55832,25.8,1.55773,1.5438,long,1.55902,1.56033,1.55674,0,
2015-07-08,no_breakout_in_window,1.54651,1.54266,38.5,1.55773,1.5438,long,1.54379,1.54573,1.54281,0,
2015-07-09,signal_long,1.53823,1.53559,26.4,1.55773,1.5438,long,1.5381,1.54008,1.53995,1,1.53823
2015-07-10,signal_long,1.53983,1.53633,35.0,1.55773,1.5438,long,1.53996,1.54086,1.54019,1,1.53983
2015-07-13,signal_long,1.55216,1.5493,28.6,1.55129,1.54436,long,1.54961,1.55145,1.55459,1,1.55216
2015-07-14,no_breakout_in_window,1.54916,1.54722,19.4,1.55129,1.54436,long,1.54814,1.54785,1.54629,0,
2015-07-15,signal_long,1.56531,1.56285,24.6,1.55129,1.54436,long,1.56434,1.56471,1.56648,1,1.56531
2015-07-16,no_breakout_in_window,1.56404,1.56094,31.0,1.55129,1.54436,long,1.56222,1.56163,1.56287,0,
2015-07-17,signal_long,1.56378,1.56021,35.7,1.55129,1.54436,long,1.56325,1.56325,1.56635,1,1.56378
2015-07-20,signal_long,1.56109,1.55822,28.7,1.56054,1.54556,long,1.5595,1.5594,1.5615,1,1.56109
2015-07-21,no_breakout_in_window,1.55724,1.55549,17.5,1.56054,1.54556,long,1.5559,1.55647,1.55712,0,
2015-07-22,signal_long,1.55775,1.55441,33.4,1.56054,1.54556,long,1.55736,1.55749,1.56134,1,1.55775
2015-07-23,no_breakout_in_window,1.56246,1.56032,21.4,1.56054,1.54556,long,1.56238,1.56236,1.56241,0,
2015-07-24,no_breakout_in_window,1.55227,1.55001,22.6,1.56054,1.54556,long,1.5508,1.55169,1.55149,0,
2015-07-27,no_breakout_in_window,1.5537,1.55036,33.4,1.55127,1.54598,long,1.55284,1.55183,1.55255,0,
2015-07-28,no_breakout_in_window,1.55726,1.55527,19.9,1.55127,1.54598,long,1.55721,1.55724,1.55586,0,
2015-07-29,no_breakout_in_window,1.56189,1.56,18.9,1.55127,1.54598,long,1.56034,1.56049,1.56029,0,
2015-07-30,no_breakout_in_window,1.56103,1.55894,20.9,1.55127,1.54598,long,1.56026,1.55977,1.56031,0,
2015-07-31,no_breakout_in_window,1.56127,1.55911,21.6,1.55127,1.54598,long,1.5612,1.56057,1.55846,0,
2015-08-03,signal_long,1.5637,1.56154,21.6,1.56201,1.54717,long,1.56207,1.56262,1.56411,1,1.5637
2015-08-04,signal_long,1.55989,1.55706,28.3,1.56201,1.54717,long,1.55954,1.56039,1.56013,1,1.55989
2015-08-05,no_breakout_in_window,1.55693,1.55253,44.0,1.56201,1.54717,long,1.55413,1.55456,1.55576,0,
2015-08-06,no_breakout_in_window,1.56255,1.55957,29.8,1.56201,1.54717,long,1.56197,1.56223,1.56239,0,
2015-08-07,no_breakout_in_window,1.55182,1.54973,20.9,1.56201,1.54717,long,1.55132,1.55174,1.55019,0,
2015-08-10,no_breakout_in_window,1.54972,1.54785,18.7,1.54958,1.54735,long,1.54893,1.54871,1.5491,0,
2015-08-11,no_breakout_in_window,1.56014,1.5558,43.4,1.54958,1.54735,long,1.5567,1.55719,1.55572,0,
2015-08-12,no_breakout_in_window,1.5589,1.55336,55.4,1.54958,1.54735,long,1.55595,1.55738,1.55733,0,
2015-08-13,no_breakout_in_window,1.56351,1.5604,31.1,1.54958,1.54735,long,1.56149,1.56208,1.56248,0,
2015-08-14,no_breakout_in_window,1.5618,1.56026,15.4,1.54958,1.54735,long,1.56149,1.56112,1.56086,0,
2015-08-17,signal_long,1.56567,1.56406,16.1,1.56407,1.54858,long,1.56466,1.56527,1.56682,1,1.56567
2015-08-18,no_breakout_in_window,1.55958,1.55757,20.1,1.56407,1.54858,long,1.558,1.55818,1.55679,0,
2015-08-19,no_breakout_in_window,1.56776,1.56512,26.4,1.56407,1.54858,long,1.56687,1.56677,1.56752,0,
2015-08-20,no_breakout_in_window,1.57011,1.56734,27.7,1.56407,1.54858,long,1.56818,1.56799,1.56768,0,
2015-08-21,signal_long,1.5696,1.56802,15.8,1.56407,1.54858,long,1.56946,1.5699,1.57083,1,1.5696
2015-08-24,no_breakout_in_window,1.56966,1.56603,36.3,1.56853,1.55006,long,1.5686,1.56588,1.56326,0,
2015-08-25,no_breakout_in_window,1.57765,1.57451,31.4,1.56853,1.55006,long,1.5774,1.5765,1.57727,0,
2015-08-26,no_breakout_in_window,1.57195,1.56812,38.3,1.56853,1.55006,long,1.56985,1.5697,1.5695,0,
2015-08-27,no_breakout_in_window,1.55083,1.54572,51.1,1.56853,1.55006,long,1.54967,1.54977,1.54865,0,
2015-08-28,no_breakout_in_window,1.54416,1.53985,43.1,1.56853,1.55006,long,1.54327,1.54311,1.5417,0,
2015-08-31,no_breakout_in_window,1.54356,1.54002,35.4,1.53897,1.54924,short,1.54298,1.54318,1.54187,0,
2015-09-01,range_too_large,1.54047,1.53383,66.4,,,,,,,0,
2015-09-02,signal_short,1.53168,1.52903,26.5,1.53897,1.54924,short,1.53084,1.5311,1.52826,-1,1.52903
2015-09-03,signal_short,1.53129,1.52921,20.8,1.53897,1.54924,short,1.52923,1.52902,1.52714,-1,1.52921
2015-09-04,signal_short,1.52588,1.52297,29.1,1.53897,1.54924,short,1.52323,1.52439,1.52296,-1,1.52297
2015-09-07,no_breakout_in_window,1.52019,1.51739,28.0,1.51675,1.54683,short,1.51884,1.51746,1.51873,0,
2015-09-08,no_breakout_in_window,1.53008,1.52692,31.6,1.51675,1.54683,short,1.53136,1.53423,1.53552,0,
2015-09-09,signal_short,1.5404,1.53873,16.7,1.51675,1.54683,short,1.53836,1.53771,1.53737,-1,1.53873
2015-09-10,no_breakout_in_window,1.53677,1.53503,17.4,1.51675,1.54683,short,1.53517,1.53542,1.53506,0,
2015-09-11,no_breakout_in_window,1.54509,1.54345,16.4,1.51675,1.54683,short,1.54577,1.54524,1.54452,0,
2015-09-14,no_breakout_in_window,1.54586,1.54251,33.5,1.5427,1.54653,short,1.54369,1.54332,1.54499,0,
2015-09-15,signal_short,1.5433,1.54168,16.2,1.5427,1.54653,short,1.54289,1.54289,1.54082,-1,1.54168
